acc,auc,precision,recall,maf1,mif1,yp1.a1,yp1.a0,yp1.y1a1,yp1.y1a0,yp1.y0a1,yp1.y0a0,parity,equality,eq_odds
0.993576017130621,1.0,0.9805194805194806,1.0,0.9926972295342594,0.9935760171306209,0.35526315789473684,0.3248081841432225,1.0,1.0,0.057692307692307696,0.0,0.030454973751514347,0.0,0.057692307692307696
0.9957173447537474,0.9984858044164038,0.9868421052631579,1.0,0.9951064632408416,0.9957173447537473,0.3181818181818182,0.32717678100263853,1.0,1.0,0.03225806451612903,0.0,0.008994962820820351,0.0,0.03225806451612903
0.997772828507795,1.0,1.0,0.9932885906040269,0.9974845515610906,0.9977728285077951,0.2804878048780488,0.3405994550408719,1.0,0.9920634920634921,0.0,0.0,0.060111650162823105,0.007936507936507908,0.007936507936507908
0.9978070175438596,0.9999337163057889,0.9931972789115646,1.0,0.9974857609157124,0.9978070175438597,0.34177215189873417,0.3183023872679045,1.0,1.0,0.018867924528301886,0.0,0.02346976463082967,0.0,0.018867924528301886
0.9934782608695653,1.0,0.9798657718120806,1.0,0.9925152542372881,0.9934782608695653,0.3625,0.3157894736842105,1.0,1.0,0.03773584905660377,0.0038314176245210726,0.04671052631578948,0.0,0.0339044314320827
