1.160967472894078450e-01,7.510822510822511011e-02,1.526964560862865972e-01,8.454545454545454863e-02
7.510822510822511011e-02,1.370499419279907205e-01,1.232849071832122639e-01,1.988095238095237971e-01
1.526964560862865972e-01,1.232849071832122639e-01,2.609010575112269970e-01,1.362288135593220373e-01
8.454545454545454863e-02,1.988095238095237971e-01,1.362288135593220373e-01,2.705128205128204955e-01
