5.861517141396413357e-04,3.026873066164430075e-04,3.389866594015445399e-04,2.541955252926713141e-04
3.026873066164430075e-04,5.486968449931413144e-04,1.833821008575960653e-04,3.937918228637494133e-04
3.389866594015445399e-04,1.833821008575960653e-04,2.884379541984668800e-04,2.274780104788972431e-04
2.541955252926713141e-04,3.937918228637494133e-04,2.274780104788972431e-04,4.502535293855871928e-04
