8.629842118737858937e-04,4.646191518806108489e-05,4.518026016870505608e-04,2.793459951561404320e-05
4.646191518806108489e-05,2.111212700523647234e-03,3.157504396641296383e-05,1.028823686956842863e-03
4.518026016870505608e-04,3.157504396641296383e-05,4.549153957925865482e-04,4.300418983678124034e-05
2.793459951561404320e-05,1.028823686956842863e-03,4.300418983678124034e-05,9.684055298832208334e-04
