7.065307247175529881e-02,2.757096882655266784e-02,5.615419320316025059e-02,2.016097522856919594e-02
2.757096882655266784e-02,1.129799524294937130e-01,1.864279016749094409e-02,8.398375096992104216e-02
5.615419320316025059e-02,1.864279016749094409e-02,5.396334838351401347e-02,1.876389595110619299e-02
2.016097522856919594e-02,8.398375096992104216e-02,1.876389595110619299e-02,8.228855721393034395e-02
