2.437344055390128390e-03,2.349557637041689746e-03,8.567690307927926414e-04,8.434398109013705467e-04
2.349557637041689746e-03,2.690197429783780687e-03,7.786789410852522483e-04,8.866115457198281988e-04
8.567690307927926414e-04,7.786789410852522483e-04,2.869813785686377641e-03,2.728752323939612635e-03
8.434398109013705467e-04,8.866115457198281988e-04,2.728752323939612635e-03,2.912466688186982067e-03
