7.525147975158897251e-04,5.110157733535374984e-05,4.383542059067290159e-04,2.619557981206026428e-05
5.110157733535374984e-05,1.960658974232686383e-03,4.571917799472109494e-05,1.125920701131393267e-03
4.383542059067290159e-04,4.571917799472109494e-05,4.920818201942003247e-04,5.240359468884624205e-05
2.619557981206026428e-05,1.125920701131393267e-03,5.240359468884624205e-05,1.273950365009353511e-03
