acc,auc,precision,recall,maf1,mif1,yp1.a1,yp1.a0,yp1.y1a1,yp1.y1a0,yp1.y0a1,yp1.y0a0,parity,equality,eq_odds
0.6538461538461539,0.8029100529100529,0.5789473684210527,0.9166666666666666,0.6405529953917051,0.6538461538461539,0.7894736842105263,0.711864406779661,1.0,0.8928571428571429,0.6363636363636364,0.5483870967741935,0.07760927743086532,0.1071428571428571,0.19511939673229994
0.6538461538461539,0.7870797626895187,0.7333333333333333,0.5365853658536586,0.6510356255178127,0.6538461538461539,0.3684210526315789,0.3898305084745763,0.4444444444444444,0.5625,0.3,0.18518518518518517,0.02140945584299736,0.11805555555555558,0.2328703703703704
0.7051282051282051,0.7559523809523809,0.6382978723404256,0.8333333333333334,0.7039115365571877,0.7051282051282052,0.5238095238095238,0.631578947368421,0.6,0.9230769230769231,0.45454545454545453,0.3870967741935484,0.10776942355889718,0.32307692307692315,0.3905256034288293
0.6538461538461539,0.730921052631579,0.6511627906976745,0.7,0.6524178907410464,0.6538461538461539,0.5625,0.5483870967741935,0.5714285714285714,0.7272727272727273,0.5555555555555556,0.3448275862068966,0.014112903225806495,0.1558441558441559,0.3665721251928149
0.6538461538461539,0.7131313131313133,0.875,0.4666666666666667,0.6491754122938531,0.6538461538461539,0.21052631578947367,0.3389830508474576,0.2727272727272727,0.5294117647058824,0.125,0.08,0.12845673505798394,0.25668449197860965,0.30168449197860964
