ptb_rate,seed,label_homophily_macro,label_homophily_micro,sens_homophily_macro,sens_homophily_micro
0.05,42.0,0.7636225698810329,0.7805283690161325,0.547695618531773,0.5395556501973057
0.05,0.0,0.7638595185585193,0.780848836052682,0.5478431336957607,0.5395713466866766
0.05,1.0,0.7636346049795817,0.7804128220397925,0.547723762283462,0.5396398832124015
0.05,2.0,0.7637749315752068,0.7804598678450639,0.5480153029592778,0.539846966998772
0.05,100.0,0.7636601077996004,0.7806883521174729,0.5475862986284723,0.539484581793206
0.1,42.0,0.7636601077996004,0.7806883521174729,0.5475862986284723,0.539484581793206
0.1,0.0,0.7636601077996004,0.7806883521174729,0.5475862986284723,0.539484581793206
0.1,1.0,0.7636601077996004,0.7806883521174729,0.5475862986284723,0.539484581793206
0.1,2.0,0.7636601077996004,0.7806883521174729,0.5475862986284723,0.539484581793206
0.1,100.0,0.7636601077996004,0.7806883521174729,0.5475862986284723,0.539484581793206
0.15,42.0,0.7165437904409112,0.7214124160784913,0.5473654775936305,0.5381049463625486
0.15,0.0,0.7151479050190646,0.7203772568777811,0.5443442922843864,0.5355548230006587
0.15,1.0,0.7168341996061119,0.7217331218573332,0.5470015719387847,0.5378870636304659
0.15,2.0,0.7150989141212605,0.7200707099192135,0.5446685530484413,0.5357784101627111
0.15,100.0,0.7149672051408321,0.7200658340970859,0.5449928549201353,0.536190060561245
0.2,42.0,0.7149672051408321,0.7200658340970859,0.5449928549201353,0.536190060561245
0.2,0.0,0.7149672051408321,0.7200658340970859,0.5449928549201353,0.536190060561245
0.2,1.0,0.7149672051408321,0.7200658340970859,0.5449928549201353,0.536190060561245
0.2,2.0,0.7149672051408321,0.7200658340970859,0.5449928549201353,0.536190060561245
0.2,100.0,0.7149672051408321,0.7200658340970859,0.5449928549201353,0.536190060561245
0.25,42.0,0.6696027582071653,0.6659041337160831,0.5463498725828212,0.5362390777971509
0.25,0.0,0.6665930802565646,0.6638201171478549,0.541658476398419,0.5327212969437674
0.25,1.0,0.6694751223955369,0.665495374187446,0.5452099450493477,0.5353243813220874
0.25,2.0,0.666392808815001,0.6635172676462636,0.5415106079644307,0.5327367024413623
0.25,100.0,0.6664179465181194,0.6632325783264781,0.5425492707565523,0.5336592474132633
0.3,42.0,0.6664179465181194,0.6632325783264781,0.5425492707565523,0.5336592474132633
0.3,0.0,0.6664179465181194,0.6632325783264781,0.5425492707565523,0.5336592474132633
0.3,1.0,0.6664179465181194,0.6632325783264781,0.5425492707565523,0.5336592474132633
0.3,2.0,0.6664179465181194,0.6632325783264781,0.5425492707565523,0.5336592474132633
0.3,100.0,0.6664179465181194,0.6632325783264781,0.5425492707565523,0.5336592474132633
