ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test,closeness_centrality,closeness_centrality_train,closeness_centrality_val,closeness_centrality_test,betweeness_centrality,betweeness_centrality_train,betweeness_centrality_val,betweeness_centrality_test
0.0,0.0,0.1381077694235589,0.1423882286361064,0.15184064056244506,0.14571685624317204,0.0024999999999999996,0.002563804212347497,0.002701520102682158,0.002620214785906306,0.5204837628199741,0.5243369692980406,0.15184064056244506,0.5250560906015901,0.002350505661137769,0.002461596663694714,0.0026670644153602065,0.0025669904688042306
