ptb_rate,seed,label_homophily_macro,label_homophily_micro,sens_homophily_macro,sens_homophily_micro
0.05,42.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.05,0.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.05,1.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.05,2.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.05,100.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.1,42.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.1,0.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.1,1.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.1,2.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.1,100.0,0.7036201034315266,0.7271434225393163,0.8982028057944512,0.8696474927358038
0.15,42.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.15,0.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.15,1.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.15,2.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.15,100.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.2,42.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.2,0.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.2,1.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.2,2.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.2,100.0,0.6999416505022787,0.7176126148980791,0.8932992698427717,0.8653851034241463
0.25,42.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.25,0.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.25,1.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.25,2.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.25,100.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.3,42.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.3,0.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.3,1.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.3,2.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
0.3,100.0,0.6983589779964231,0.715738283009038,0.8906610192676958,0.8638102915148649
