ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.14055718620752683,0.0196535341137154,42
0.05,42,0.14038200726459069,0.019533305375329622,0
0.05,42,0.14842566576483066,0.016745921267250826,1
0.05,42,0.15644188450850383,0.01691145252647405,2
0.05,42,0.15009523675896871,0.019856890170667833,100
0.05,0,0.14055718620752683,0.0196535341137154,42
0.05,0,0.14038200726459069,0.019533305375329622,0
0.05,0,0.14842566576483066,0.016745921267250826,1
0.05,0,0.15644188450850383,0.01691145252647405,2
0.05,0,0.15009523675896871,0.019856890170667833,100
0.05,1,0.14055718620752683,0.0196535341137154,42
0.05,1,0.14038200726459069,0.019533305375329622,0
0.05,1,0.14842566576483066,0.016745921267250826,1
0.05,1,0.15644188450850383,0.01691145252647405,2
0.05,1,0.15009523675896871,0.019856890170667833,100
0.05,2,0.14055718620752683,0.0196535341137154,42
0.05,2,0.14038200726459069,0.019533305375329622,0
0.05,2,0.14842566576483066,0.016745921267250826,1
0.05,2,0.15644188450850383,0.01691145252647405,2
0.05,2,0.15009523675896871,0.019856890170667833,100
0.05,100,0.14055718620752683,0.0196535341137154,42
0.05,100,0.14038200726459069,0.019533305375329622,0
0.05,100,0.14842566576483066,0.016745921267250826,1
0.05,100,0.15644188450850383,0.01691145252647405,2
0.05,100,0.15009523675896871,0.019856890170667833,100
0.1,42,0.14055718620752683,0.0196535341137154,42
0.1,42,0.14038200726459069,0.019533305375329622,0
0.1,42,0.14842566576483066,0.016745921267250826,1
0.1,42,0.15644188450850383,0.01691145252647405,2
0.1,42,0.15009523675896871,0.019856890170667833,100
0.1,0,0.14055718620752683,0.0196535341137154,42
0.1,0,0.14038200726459069,0.019533305375329622,0
0.1,0,0.14842566576483066,0.016745921267250826,1
0.1,0,0.15644188450850383,0.01691145252647405,2
0.1,0,0.15009523675896871,0.019856890170667833,100
0.1,1,0.14055718620752683,0.0196535341137154,42
0.1,1,0.14038200726459069,0.019533305375329622,0
0.1,1,0.14842566576483066,0.016745921267250826,1
0.1,1,0.15644188450850383,0.01691145252647405,2
0.1,1,0.15009523675896871,0.019856890170667833,100
0.1,2,0.14055718620752683,0.0196535341137154,42
0.1,2,0.14038200726459069,0.019533305375329622,0
0.1,2,0.14842566576483066,0.016745921267250826,1
0.1,2,0.15644188450850383,0.01691145252647405,2
0.1,2,0.15009523675896871,0.019856890170667833,100
0.1,100,0.14055718620752683,0.0196535341137154,42
0.1,100,0.14038200726459069,0.019533305375329622,0
0.1,100,0.14842566576483066,0.016745921267250826,1
0.1,100,0.15644188450850383,0.01691145252647405,2
0.1,100,0.15009523675896871,0.019856890170667833,100
0.15,42,0.09245397441655338,0.013424461809929317,42
0.15,42,0.10650828982373733,0.01276554224863656,0
0.15,42,0.0958952234817822,0.014953932711696595,1
0.15,42,0.10431816242732386,0.012776870243947585,2
0.15,42,0.09322278606100065,0.014751287440534451,100
0.15,0,0.09245397441655338,0.013424461809929317,42
0.15,0,0.10650828982373733,0.01276554224863656,0
0.15,0,0.0958952234817822,0.014953932711696595,1
0.15,0,0.10431816242732386,0.012776870243947585,2
0.15,0,0.09322278606100065,0.014751287440534451,100
0.15,1,0.09245397441655338,0.013424461809929317,42
0.15,1,0.10650828982373733,0.01276554224863656,0
0.15,1,0.0958952234817822,0.014953932711696595,1
0.15,1,0.10431816242732386,0.012776870243947585,2
0.15,1,0.09322278606100065,0.014751287440534451,100
0.15,2,0.09245397441655338,0.013424461809929317,42
0.15,2,0.10650828982373733,0.01276554224863656,0
0.15,2,0.0958952234817822,0.014953932711696595,1
0.15,2,0.10431816242732386,0.012776870243947585,2
0.15,2,0.09322278606100065,0.014751287440534451,100
0.15,100,0.09245397441655338,0.013424461809929317,42
0.15,100,0.10650828982373733,0.01276554224863656,0
0.15,100,0.0958952234817822,0.014953932711696595,1
0.15,100,0.10431816242732386,0.012776870243947585,2
0.15,100,0.09322278606100065,0.014751287440534451,100
0.2,42,0.09245397441655338,0.013424461809929317,42
0.2,42,0.10650828982373733,0.01276554224863656,0
0.2,42,0.0958952234817822,0.014953932711696595,1
0.2,42,0.10431816242732386,0.012776870243947585,2
0.2,42,0.09322278606100065,0.014751287440534451,100
0.2,0,0.09245397441655338,0.013424461809929317,42
0.2,0,0.10650828982373733,0.01276554224863656,0
0.2,0,0.0958952234817822,0.014953932711696595,1
0.2,0,0.10431816242732386,0.012776870243947585,2
0.2,0,0.09322278606100065,0.014751287440534451,100
0.2,1,0.09245397441655338,0.013424461809929317,42
0.2,1,0.10650828982373733,0.01276554224863656,0
0.2,1,0.0958952234817822,0.014953932711696595,1
0.2,1,0.10431816242732386,0.012776870243947585,2
0.2,1,0.09322278606100065,0.014751287440534451,100
0.2,2,0.09245397441655338,0.013424461809929317,42
0.2,2,0.10650828982373733,0.01276554224863656,0
