ptb_rate,seed,label_homophily_macro,label_homophily_micro,sens_homophily_macro,sens_homophily_micro
0.05,42.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.05,0.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.05,1.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.05,2.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.05,100.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.1,42.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.1,0.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.1,1.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.1,2.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.1,100.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.15,42.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.15,0.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.15,1.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.15,2.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.15,100.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.2,42.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.2,0.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.2,1.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.2,2.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.2,100.0,0.6039942577267353,0.6066824672117578,0.7963604120925519,0.7929594406671368
0.25,42.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.25,0.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.25,1.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.25,2.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.25,100.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.3,42.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.3,0.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.3,1.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.3,2.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
0.3,100.0,0.6040197610100072,0.6067759643955775,0.7963518135371364,0.7929432092283247
