ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test
0.05,42.0,0.0018572124243406603,0.0018392717056172807,0.0018941267442170514,0.001856179541911029,5.2977325704598435e-05,5.2906400464120786e-05,5.33844192316611e-05,5.271208265849109e-05
0.05,0.0,0.0018555339903925095,0.0018348707283084166,0.0018930938617874198,0.0018593006431657842,5.2977325704598435e-05,5.29068248750426e-05,5.297243470672739e-05,5.312321836158117e-05
0.05,1.0,0.0018571169949857485,0.0018400912753712272,0.0018889398781030326,0.0018593455510975076,5.2977325704598435e-05,5.2921963815459745e-05,5.305392818045189e-05,5.301144700702235e-05
0.05,2.0,0.0018561290204878406,0.0018413823784082662,0.0018352524457280629,0.001906498879406766,5.2977325704598435e-05,5.2891276437098424e-05,5.2856038595551265e-05,5.327071134864564e-05
0.05,100.0,0.0018569373632588565,0.0018377953573618833,0.001911719426469577,0.0018404393118420816,5.2977325704598435e-05,5.289956079294596e-05,5.313245224931283e-05,5.2977728983189003e-05
0.1,42.0,0.0018569373632588565,0.0018385812461670376,0.0018935092601558585,0.0018570777005454905,5.2977325704598435e-05,5.289764205565264e-05,5.336576807327473e-05,5.274825063381372e-05
0.1,0.0,0.0018569373632588565,0.0018367344074749254,0.001895440301219952,0.0018588403368656225,5.2977325704598435e-05,5.2918937213648706e-05,5.2973593532147275e-05,5.3097834858949066e-05
0.1,1.0,0.0018569373632588565,0.0018415732371180895,0.0018854370594286309,0.0018591659193706153,5.2977325704598435e-05,5.294292296090339e-05,5.301096797096538e-05,5.301248892562157e-05
0.1,2.0,0.0018569373632588565,0.0018413823784082662,0.0018358587028063245,0.0019091259934125677,5.2977325704598435e-05,5.287241185190442e-05,5.2859058937602056e-05,5.330542017698286e-05
0.1,100.0,0.0018569373632588565,0.0018377953573618833,0.001911719426469577,0.0018404393118420816,5.2977325704598435e-05,5.289956079294596e-05,5.313245224931283e-05,5.2977728983189003e-05
0.15,42.0,0.0018669574455245736,0.0018492693339171363,0.0019046352002402575,0.0018646559140237647,5.2977325704598435e-05,5.291590165668277e-05,5.3356261596311726e-05,5.272123790871647e-05
0.15,0.0,0.0018564882839416253,0.0018371666463177598,0.001894598277500144,0.0018570215656308372,5.2977325704598435e-05,5.2914042119256815e-05,5.299642322531334e-05,5.3084795354566775e-05
0.15,1.0,0.001864094564877226,0.0018492244259854134,0.0018943176029268742,0.0018636118046112026,5.2977325704598435e-05,5.294972375143952e-05,5.3034356862435165e-05,5.2975498453079525e-05
0.15,2.0,0.0018568980688185984,0.00184230299100859,0.0018361169234137325,0.0019068693698434816,5.2977325704598435e-05,5.290051087272391e-05,5.284710055066282e-05,5.3261180522283086e-05
0.15,100.0,0.001858048834569003,0.0018394344968697767,0.001912022555008708,0.001841303789527751,5.2977325704598435e-05,5.289616536633293e-05,5.315773577828705e-05,5.295923630744084e-05
0.2,42.0,0.001858048834569003,0.0018394457238527073,0.0018949463139709979,0.0018583575765995992,5.2977325704598435e-05,5.2890388826338386e-05,5.338624573391781e-05,5.274227943179916e-05
0.2,0.0,0.001858048834569003,0.0018394850182929653,0.001893329628428966,0.0018598956732611158,5.2977325704598435e-05,5.2927334779222055e-05,5.2946861802591486e-05,5.3107771457358144e-05
0.2,1.0,0.001858048834569003,0.0018434256893016675,0.0018832253437912681,0.0018621186158814093,5.2977325704598435e-05,5.293856476659367e-05,5.2975585126965855e-05,5.305658815824055e-05
0.2,2.0,0.001858048834569003,0.0018445820685435374,0.0018355443472842631,0.0019074868539046747,5.2977325704598435e-05,5.289138441712668e-05,5.283796561420836e-05,5.328856836993202e-05
0.2,100.0,0.001858048834569003,0.0018394344968697767,0.001912022555008708,0.001841303789527751,5.2977325704598435e-05,5.289616536633293e-05,5.315773577828705e-05,5.295923630744084e-05
0.25,42.0,0.0018723800782801383,0.001855096138058209,0.0019081716998634514,0.0018711563371406842,5.2977325704598435e-05,5.2912900011140116e-05,5.3305814086884884e-05,5.277768870922864e-05
0.25,0.0,0.0018562525173000787,0.0018393952024295189,0.0018922069301358882,0.0018540127342053891,5.2977325704598435e-05,5.2930224826429924e-05,5.297598141679426e-05,5.3072871748739624e-05
0.25,1.0,0.0018735252305390776,0.0018601426668855927,0.001900346492760701,0.0018734690956244237,5.2977325704598435e-05,5.2951327465106804e-05,5.301997078616355e-05,5.2986677102016596e-05
0.25,2.0,0.0018584698464289072,0.001843661455943214,0.0018406750784836277,0.0019058813953455734,5.2977325704598435e-05,5.2876063749792724e-05,5.289153653846674e-05,5.3265638780341555e-05
0.25,100.0,0.0018582228528044302,0.0018424096473464322,0.0019082166077951752,0.0018398555087296808,5.2977325704598435e-05,5.2943924446025506e-05,5.309426508945762e-05,5.292718883688511e-05
0.3,42.0,0.0018582228528044302,0.0018400632079139001,0.0018905341096792027,0.001862230885710717,5.2977325704598435e-05,5.2885894405836875e-05,5.332071621122666e-05,5.281679779549333e-05
0.3,0.0,0.0018582228528044302,0.001840843483227589,0.001895238215527198,0.0018559662292353444,5.2977325704598435e-05,5.2942438996436664e-05,5.297353882409238e-05,5.305088600142803e-05
0.3,1.0,0.0018582228528044302,0.0018446438169496568,0.0018817770629931975,0.0018618267143252092,5.2977325704598435e-05,5.29570213335167e-05,5.2943343029178424e-05,5.305191712218192e-05
0.3,2.0,0.0018582228528044302,0.0018430888798137443,0.0018430439718820212,0.0019036696797082107,5.2977325704598435e-05,5.287893263358114e-05,5.294746518184086e-05,5.32039723693906e-05
0.3,100.0,0.0018582228528044302,0.0018424096473464322,0.0019082166077951752,0.0018398555087296808,5.2977325704598435e-05,5.2943924446025506e-05,5.309426508945762e-05,5.292718883688511e-05
