ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.14880294768588437,0.13840744068501504,42
0.05,42,0.08717743215190031,0.10310018275247637,0
0.05,42,0.1362161209678441,0.16680720031686103,1
0.05,42,0.07582628242841138,0.06744091535673277,2
0.05,42,0.15049472967916142,0.107064416463117,100
0.05,0,0.14880294768588437,0.13840744068501504,42
0.05,0,0.08717743215190031,0.10310018275247637,0
0.05,0,0.1362161209678441,0.16680720031686103,1
0.05,0,0.07582628242841138,0.06744091535673277,2
0.05,0,0.15049472967916142,0.107064416463117,100
0.05,1,0.14880294768588437,0.13840744068501504,42
0.05,1,0.08717743215190031,0.10310018275247637,0
0.05,1,0.1362161209678441,0.16680720031686103,1
0.05,1,0.07582628242841138,0.06744091535673277,2
0.05,1,0.15049472967916142,0.107064416463117,100
0.05,2,0.14880294768588437,0.13840744068501504,42
0.05,2,0.08717743215190031,0.10310018275247637,0
0.05,2,0.1362161209678441,0.16680720031686103,1
0.05,2,0.07582628242841138,0.06744091535673277,2
0.05,2,0.15049472967916142,0.107064416463117,100
0.05,100,0.14880294768588437,0.13840744068501504,42
0.05,100,0.08717743215190031,0.10310018275247637,0
0.05,100,0.1362161209678441,0.16680720031686103,1
0.05,100,0.07582628242841138,0.06744091535673277,2
0.05,100,0.15049472967916142,0.107064416463117,100
0.1,42,0.14880294768588437,0.13840744068501504,42
0.1,42,0.08717743215190031,0.10310018275247637,0
0.1,42,0.1362161209678441,0.16680720031686103,1
0.1,42,0.07582628242841138,0.06744091535673277,2
0.1,42,0.15049472967916142,0.107064416463117,100
0.1,0,0.14880294768588437,0.13840744068501504,42
0.1,0,0.08717743215190031,0.10310018275247637,0
0.1,0,0.1362161209678441,0.16680720031686103,1
0.1,0,0.07582628242841138,0.06744091535673277,2
0.1,0,0.15049472967916142,0.107064416463117,100
0.1,1,0.14880294768588437,0.13840744068501504,42
0.1,1,0.08717743215190031,0.10310018275247637,0
0.1,1,0.1362161209678441,0.16680720031686103,1
0.1,1,0.07582628242841138,0.06744091535673277,2
0.1,1,0.15049472967916142,0.107064416463117,100
0.1,2,0.14880294768588437,0.13840744068501504,42
0.1,2,0.08717743215190031,0.10310018275247637,0
0.1,2,0.1362161209678441,0.16680720031686103,1
0.1,2,0.07582628242841138,0.06744091535673277,2
0.1,2,0.15049472967916142,0.107064416463117,100
0.1,100,0.14880294768588437,0.13840744068501504,42
0.1,100,0.08717743215190031,0.10310018275247637,0
0.1,100,0.1362161209678441,0.16680720031686103,1
0.1,100,0.07582628242841138,0.06744091535673277,2
0.1,100,0.15049472967916142,0.107064416463117,100
0.15,42,0.09899194571568742,0.12632143763111112,42
0.15,42,0.07418637549522238,0.10334024310935794,0
