ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.2952345002702409,0.01360390008882437,42
0.05,42,0.3477522018508737,0.016688853643825045,0
0.05,42,0.31952106948262715,0.013807041580564004,1
0.05,42,0.29504769008199416,0.014640931234167659,2
0.05,42,0.28095725056329474,0.01598903189625589,100
0.05,0,0.2952345002702409,0.01360390008882437,42
0.05,0,0.3477522018508737,0.016688853643825045,0
0.05,0,0.31952106948262715,0.013807041580564004,1
0.05,0,0.29504769008199416,0.014640931234167659,2
0.05,0,0.28095725056329474,0.01598903189625589,100
0.05,1,0.2952345002702409,0.01360390008882437,42
0.05,1,0.3477522018508737,0.016688853643825045,0
0.05,1,0.31952106948262715,0.013807041580564004,1
0.05,1,0.29504769008199416,0.014640931234167659,2
0.05,1,0.28095725056329474,0.01598903189625589,100
0.05,2,0.2952345002702409,0.01360390008882437,42
0.05,2,0.3477522018508737,0.016688853643825045,0
0.05,2,0.31952106948262715,0.013807041580564004,1
0.05,2,0.29504769008199416,0.014640931234167659,2
0.05,2,0.28095725056329474,0.01598903189625589,100
0.05,100,0.2952345002702409,0.01360390008882437,42
0.05,100,0.3477522018508737,0.016688853643825045,0
0.05,100,0.31952106948262715,0.013807041580564004,1
0.05,100,0.29504769008199416,0.014640931234167659,2
0.05,100,0.28095725056329474,0.01598903189625589,100
0.1,42,0.2952345002702409,0.01360390008882437,42
0.1,42,0.3477522018508737,0.016688853643825045,0
0.1,42,0.31952106948262715,0.013807041580564004,1
0.1,42,0.29504769008199416,0.014640931234167659,2
0.1,42,0.28095725056329474,0.01598903189625589,100
0.1,0,0.2952345002702409,0.01360390008882437,42
0.1,0,0.3477522018508737,0.016688853643825045,0
0.1,0,0.31952106948262715,0.013807041580564004,1
0.1,0,0.29504769008199416,0.014640931234167659,2
0.1,0,0.28095725056329474,0.01598903189625589,100
0.1,1,0.2952345002702409,0.01360390008882437,42
0.1,1,0.3477522018508737,0.016688853643825045,0
0.1,1,0.31952106948262715,0.013807041580564004,1
0.1,1,0.29504769008199416,0.014640931234167659,2
0.1,1,0.28095725056329474,0.01598903189625589,100
0.1,2,0.2952345002702409,0.01360390008882437,42
0.1,2,0.3477522018508737,0.016688853643825045,0
0.1,2,0.31952106948262715,0.013807041580564004,1
0.1,2,0.29504769008199416,0.014640931234167659,2
0.1,2,0.28095725056329474,0.01598903189625589,100
0.1,100,0.2952345002702409,0.01360390008882437,42
0.1,100,0.3477522018508737,0.016688853643825045,0
0.1,100,0.31952106948262715,0.013807041580564004,1
0.1,100,0.29504769008199416,0.014640931234167659,2
0.1,100,0.28095725056329474,0.01598903189625589,100
0.15,42,0.29736639981281254,0.015718559195708273,42
0.15,42,0.2610822253187155,0.013652033871107907,0
0.15,42,0.3038363915667658,0.015386168884482021,1
0.15,42,0.29571951278495745,0.016691355268632423,2
0.15,42,0.3287896707905396,0.015278613928938712,100
0.15,0,0.29736639981281254,0.015718559195708273,42
0.15,0,0.2610822253187155,0.013652033871107907,0
