ptb_rate,seed,label_homophily_macro,label_homophily_micro,sens_homophily_macro,sens_homophily_micro
0.05,42.0,0.9356699201419698,0.9498543192182752,0.8434313876482366,0.8365401182049154
0.05,0.0,0.9348563006632277,0.9483099841675583,0.8442645741295685,0.8375883028323617
0.05,1.0,0.9358652283138762,0.9485426200272369,0.8437702340209047,0.8366502570593681
0.05,2.0,0.9346347234545992,0.9473747611117249,0.8436661836791318,0.8363829927514446
0.05,100.0,0.9351455163244201,0.9488917977565331,0.8435074534926698,0.837173147002427
0.1,42.0,0.9351455163244201,0.9488917977565331,0.8435074534926698,0.837173147002427
0.1,0.0,0.9351455163244201,0.9488917977565331,0.8435074534926698,0.837173147002427
0.1,1.0,0.9351455163244201,0.9488917977565331,0.8435074534926698,0.837173147002427
0.1,2.0,0.9351455163244201,0.9488917977565331,0.8435074534926698,0.837173147002427
0.1,100.0,0.9351455163244201,0.9488917977565331,0.8435074534926698,0.837173147002427
0.15,42.0,0.9318796992481203,0.9435362043709584,0.8670829616413916,0.8571787458409315
0.15,0.0,0.9313607689996997,0.9429511416628166,0.8679200167379024,0.8580347685127226
0.15,1.0,0.9316508937960042,0.9422999855810441,0.8685806470886983,0.8592591765919311
0.15,2.0,0.9311117752540347,0.9424452833211726,0.8676553967354003,0.8574531394915271
0.15,100.0,0.9318420657558925,0.944262227713257,0.8678186647566181,0.8584080406743492
0.2,42.0,0.9318420657558925,0.944262227713257,0.8678186647566181,0.8584080406743492
0.2,0.0,0.9318420657558925,0.944262227713257,0.8678186647566181,0.8584080406743492
0.2,1.0,0.9318420657558925,0.944262227713257,0.8678186647566181,0.8584080406743492
0.2,2.0,0.9318420657558925,0.944262227713257,0.8678186647566181,0.8584080406743492
0.2,100.0,0.9318420657558925,0.944262227713257,0.8678186647566181,0.8584080406743492
0.25,42.0,0.9260219646125687,0.9356815366951197,0.8881390005743826,0.8751290010579247
0.25,0.0,0.9295904279797514,0.9408620764781567,0.891183294663573,0.8793621568931209
0.25,1.0,0.9309975520195839,0.9406351963847182,0.8908104050581748,0.8796839882995271
0.25,2.0,0.9291724032430778,0.9391882701738722,0.8910885357876762,0.8788312600895926
0.25,100.0,0.9308713566305509,0.9410084601497126,0.8902601156069364,0.8780545205981981
0.3,42.0,0.9308713566305509,0.9410084601497126,0.8902601156069364,0.8780545205981981
0.3,0.0,0.9308713566305509,0.9410084601497126,0.8902601156069364,0.8780545205981981
0.3,1.0,0.9308713566305509,0.9410084601497126,0.8902601156069364,0.8780545205981981
0.3,2.0,0.9308713566305509,0.9410084601497126,0.8902601156069364,0.8780545205981981
0.3,100.0,0.9308713566305509,0.9410084601497126,0.8902601156069364,0.8780545205981981
