ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test
0.05,42.0,0.0019468205886026477,0.0019283634286644522,0.00198412223939015,0.0019464332576915357,5.2977325704598435e-05,5.290803827637981e-05,5.33639913726511e-05,5.272923489298302e-05
0.05,0.0,0.0019468205886026477,0.0019263762526857049,0.0019850989869051277,0.0019494308621340528,5.2977325704598435e-05,5.292348657775411e-05,5.296292097746589e-05,5.309940868541964e-05
0.05,1.0,0.0019468205886026477,0.001929968887223553,0.001978127030505116,0.0019492175494583682,5.2977325704598435e-05,5.292639892527669e-05,5.303429004903542e-05,5.302221491880494e-05
0.05,2.0,0.0019468205886026477,0.0019311645609056808,0.0019252142599523695,0.0019997389726468594,5.2977325704598435e-05,5.288746263691261e-05,5.285412505053069e-05,5.3280252494037836e-05
0.05,100.0,0.0019468205886026477,0.001926539043938201,0.002003275472270054,0.0019309287942641344,5.2977325704598435e-05,5.289514170751902e-05,5.314057491510193e-05,5.297844448825379e-05
0.1,42.0,0.0019468205886026477,0.0019283634286644522,0.00198412223939015,0.0019464332576915357,5.2977325704598435e-05,5.290803827637981e-05,5.33639913726511e-05,5.272923489298302e-05
0.1,0.0,0.0019468205886026477,0.0019263762526857049,0.0019850989869051277,0.0019494308621340528,5.2977325704598435e-05,5.292348657775411e-05,5.296292097746589e-05,5.309940868541964e-05
0.1,1.0,0.0019468205886026477,0.001929968887223553,0.001978127030505116,0.0019492175494583682,5.2977325704598435e-05,5.292639892527669e-05,5.303429004903542e-05,5.302221491880494e-05
0.1,2.0,0.0019468205886026477,0.0019311645609056808,0.0019252142599523695,0.0019997389726468594,5.2977325704598435e-05,5.288746263691261e-05,5.285412505053069e-05,5.3280252494037836e-05
0.1,100.0,0.0019468205886026477,0.001926539043938201,0.002003275472270054,0.0019309287942641344,5.2977325704598435e-05,5.289514170751902e-05,5.314057491510193e-05,5.297844448825379e-05
