ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.13995802316197156,0.2591151028694974,42
0.05,42,0.14300455552459274,0.22223337495343687,0
0.05,42,0.09360148499956354,0.21567303252590034,1
0.05,42,0.09915484204423733,0.25833585351181937,2
0.05,42,0.13895206457387901,0.2381833213994575,100
0.05,0,0.11198691145448529,0.19022256812343846,42
0.05,0,0.14782208616679116,0.2716813612062625,0
0.05,0,0.1192095493295765,0.1162154974036994,1
0.05,0,0.12337734498320656,0.30548662444154584,2
0.05,0,0.12602708370927057,0.2899873843687394,100
0.05,1,0.16062615679164846,0.4170253365759423,42
0.05,1,0.1068694979062443,0.2426802659659686,0
0.05,1,0.1252097080394903,0.24659512575894443,1
0.05,1,0.12546331870091584,0.18790535450181128,2
0.05,1,0.10964538008404419,0.27948449797664815,100
0.05,2,0.1263947002717087,0.2298571527481534,42
0.05,2,0.0950020247256451,0.13627171757353052,0
0.05,2,0.15103781354927304,0.17438932072487293,1
0.05,2,0.10331932501524946,0.2421095293311479,2
0.05,2,0.12896790895055465,0.21586005462617697,100
0.05,100,0.17122653630896986,0.33650503886040045,42
0.05,100,0.06875917711216988,0.06928758308481443,0
0.05,100,0.09777098486769699,0.19164808719449133,1
0.05,100,0.07589443629601936,0.2093057259966686,2
0.05,100,0.10675096117274036,0.17160407772125977,100
0.1,42,0.17122653630896986,0.33650503886040045,42
0.1,42,0.06875917711216988,0.06928758308481443,0
0.1,42,0.09777098486769699,0.19164808719449133,1
0.1,42,0.07589443629601936,0.2093057259966686,2
0.1,42,0.10675096117274036,0.17160407772125977,100
0.1,0,0.17122653630896986,0.33650503886040045,42
0.1,0,0.06875917711216988,0.06928758308481443,0
0.1,0,0.09777098486769699,0.19164808719449133,1
0.1,0,0.07589443629601936,0.2093057259966686,2
0.1,0,0.10675096117274036,0.17160407772125977,100
0.1,1,0.17122653630896986,0.33650503886040045,42
0.1,1,0.06875917711216988,0.06928758308481443,0
0.1,1,0.09777098486769699,0.19164808719449133,1
0.1,1,0.07589443629601936,0.2093057259966686,2
0.1,1,0.10675096117274036,0.17160407772125977,100
0.1,2,0.17122653630896986,0.33650503886040045,42
0.1,2,0.06875917711216988,0.06928758308481443,0
0.1,2,0.09777098486769699,0.19164808719449133,1
0.1,2,0.07589443629601936,0.2093057259966686,2
0.1,2,0.10675096117274036,0.17160407772125977,100
0.1,100,0.17122653630896986,0.33650503886040045,42
0.1,100,0.06875917711216988,0.06928758308481443,0
0.1,100,0.09777098486769699,0.19164808719449133,1
0.1,100,0.07589443629601936,0.2093057259966686,2
0.1,100,0.10675096117274036,0.17160407772125977,100
0.15,42,0.11625575759225035,0.7067103729640914,42
0.15,42,0.15116030370851608,0.6411393567016485,0
0.15,42,0.14548487437579238,0.7350494066390696,1
0.15,42,0.15885601002162014,0.7159131056982285,2
0.15,42,0.13674940598463511,0.6917428835976684,100
0.15,0,0.11837630632181795,0.663477530054797,42
0.15,0,0.14045572441242407,0.7011324704508364,0
0.15,0,0.12592080717028042,0.7780579796569822,1
0.15,0,0.14264931720900337,0.7598648279510838,2
0.15,0,0.11059221127765005,0.6537037672222828,100
0.15,1,0.1367991794620368,0.7045198186312354,42
0.15,1,0.12858071237967833,0.6820141144631189,0
0.15,1,0.12702685484156828,0.6647871628332744,1
0.15,1,0.14247376294051908,0.5488205330300339,2
0.15,1,0.15765280159709613,0.7268557600450979,100
0.15,2,0.1659619581256322,0.7423115082361247,42
0.15,2,0.15416621262718824,0.7726703370688601,0
0.15,2,0.18276123864778043,0.7151976399495218,1
0.15,2,0.13779652110781332,0.6551725102764021,2
0.15,2,0.16274694977694623,0.589623012295493,100
0.15,100,0.09347710185470993,0.7547470487810335,42
0.15,100,0.1689215542007281,0.7809746570320327,0
0.15,100,0.11016589645119798,0.7590291917035897,1
0.15,100,0.10865429900266206,0.7087312070731728,2
0.15,100,0.13519243530536557,0.7566615142433434,100
0.2,42,0.09347710185470993,0.7547470487810335,42
0.2,42,0.1689215542007281,0.7809746570320327,0
0.2,42,0.11016589645119798,0.7590291917035897,1
0.2,42,0.10865429900266206,0.7087312070731728,2
0.2,42,0.13519243530536557,0.7566615142433434,100
0.2,0,0.09347710185470993,0.7547470487810335,42
0.2,0,0.1689215542007281,0.7809746570320327,0
0.2,0,0.11016589645119798,0.7590291917035897,1
0.2,0,0.10865429900266206,0.7087312070731728,2
0.2,0,0.13519243530536557,0.7566615142433434,100
0.2,1,0.09347710185470993,0.7547470487810335,42
0.2,1,0.1689215542007281,0.7809746570320327,0
0.2,1,0.11016589645119798,0.7590291917035897,1
0.2,1,0.10865429900266206,0.7087312070731728,2
0.2,1,0.13519243530536557,0.7566615142433434,100
0.2,2,0.09347710185470993,0.7547470487810335,42
0.2,2,0.1689215542007281,0.7809746570320327,0
0.2,2,0.11016589645119798,0.7590291917035897,1
0.2,2,0.10865429900266206,0.7087312070731728,2
0.2,2,0.13519243530536557,0.7566615142433434,100
