ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.3,2,0.2147934017293507,0.057639074322064734,42
0.3,2,0.24734833140596982,0.05804722192323864,0
0.3,2,0.2065920398869279,0.056959239573012105,1
0.3,2,0.23578156278329607,0.056803964332810666,2
0.3,2,0.2324598249919209,0.05815350875125579,100
0.3,100,0.2147934017293507,0.057639074322064734,42
0.3,100,0.24734833140596982,0.05804722192323864,0
0.3,100,0.2065920398869279,0.056959239573012105,1
0.3,100,0.23578156278329607,0.056803964332810666,2
0.3,100,0.2324598249919209,0.05815350875125579,100
