ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test
0.05,42.0,0.0003720457348578286,0.000365085502850095,0.00037487471804615707,0.0003831372156849672,3.3333333333333335e-05,3.324264766848621e-05,3.342530074334433e-05,3.34227372530166e-05
0.05,0.0,0.0003718368390057447,0.0003708723624120804,0.0003631321044034801,0.0003824705267953376,3.3333333333333335e-05,3.3369649655781684e-05,3.330181425135227e-05,3.32922197704177e-05
0.05,1.0,0.000372032401080036,0.0003718746180428236,0.00036576774781381605,0.00037861262042068066,3.3333333333333335e-05,3.3337818571179145e-05,3.3396292833066176e-05,3.326140335790886e-05
0.05,2.0,0.0003718101714501594,0.0003756703001211151,0.00036012755980754913,0.00037577252575085834,3.3333333333333335e-05,3.337579044966258e-05,3.326312173131339e-05,3.3318630702694784e-05
0.05,100.0,0.0003721657388579619,0.00037710590353011767,0.00036534106692445305,0.00036911008144715937,3.3333333333333335e-05,3.3408251000415964e-05,3.3221637915686514e-05,3.329519341681489e-05
0.1,42.0,0.0003721657388579619,0.0003651832838872407,0.0003749369423425225,0.00038335944531484387,3.3333333333333335e-05,3.323493063270686e-05,3.3423162789453767e-05,3.344030927846585e-05
0.1,0.0,0.0003721657388579619,0.0003711834838939076,0.00036318543951465045,0.0003831105481293821,3.3333333333333335e-05,3.3362983971004146e-05,3.328482053267525e-05,3.33225448586498e-05
0.1,1.0,0.0003721657388579619,0.0003718323944131471,0.0003657055235174506,0.00037929264308810294,3.3333333333333335e-05,3.333106542054467e-05,3.3383283078749666e-05,3.328791941349435e-05
0.1,2.0,0.0003721657388579619,0.00037607920264008795,0.000360109781437159,0.0003763947687145127,3.3333333333333335e-05,3.338089581636402e-05,3.322950585121655e-05,3.334203584938875e-05
0.1,100.0,0.0003721657388579619,0.00037710590353011767,0.00036534106692445305,0.00036911008144715937,3.3333333333333335e-05,3.3408251000415964e-05,3.3221637915686514e-05,3.329519341681489e-05
0.15,42.0,0.0003719123970799026,0.00036484549484982836,0.00037427914263808796,0.0003836794559818661,3.333333333333334e-05,3.324029833727869e-05,3.3410046455080424e-05,3.3442690203695544e-05
0.15,0.0,0.0003718101714501594,0.0003709434758936409,0.0003630743246997122,0.00038227940931364376,3.333333333333334e-05,3.338252434770946e-05,3.3250815823837016e-05,3.3317468814077416e-05
0.15,1.0,0.0003721812949320533,0.00037167683367223355,0.0003665722190739692,0.000378799293309777,3.3333333333333335e-05,3.3334035416378776e-05,3.341014690502353e-05,3.325511559555226e-05
0.15,2.0,0.00037162349856106316,0.00037573696901007807,0.0003590475238063491,0.00037597253241774723,3.3333333333333335e-05,3.33993196273783e-05,3.318145859668905e-05,3.335323548188768e-05
0.15,100.0,0.0003723435225618632,0.000377330355456293,0.0003653055101836728,0.0003694078691511939,3.333333333333334e-05,3.34199891832491e-05,3.319681545833936e-05,3.3296539508495775e-05
0.2,42.0,0.0003723435225618632,0.0003661055368512283,0.0003743280331566608,0.00038283498338833515,3.333333333333334e-05,3.3261787679507345e-05,3.337436645988745e-05,3.3435391514431194e-05
0.2,0.0,0.0003723435225618632,0.0003709034745602631,0.0003647366023311888,0.0003828305387957376,3.333333333333334e-05,3.335489380858944e-05,3.329944697887116e-05,3.3324098737283284e-05
0.2,1.0,0.0003723435225618632,0.000372136849006078,0.0003663055435181172,0.00037879484871717944,3.333333333333334e-05,3.3341209689704475e-05,3.337698291237001e-05,3.327393104155438e-05
0.2,2.0,0.0003723435225618632,0.00037657477471471275,0.0003609009189195195,0.0003753236218985078,3.333333333333334e-05,3.339299857345496e-05,3.3255617354794604e-05,3.329171883162881e-05
0.2,100.0,0.0003723435225618632,0.000377330355456293,0.0003653055101836728,0.0003694078691511939,3.333333333333334e-05,3.34199891832491e-05,3.319681545833936e-05,3.3296539508495775e-05
