ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.0432978641977359,0.08540461893756916,42
0.05,42,0.03917721842277731,0.08318413657821187,0
0.05,42,0.04172703977910581,0.08452318013182412,1
0.05,42,0.03896785874251705,0.08440018094733315,2
0.05,42,0.04075393793969006,0.08415308218049022,100
0.05,0,0.03881796546635662,0.08101742260994554,42
0.05,0,0.03964717969867662,0.08316364554854268,0
0.05,0,0.038858523499425805,0.08222282850964344,1
0.05,0,0.04035991237826212,0.08137365051738546,2
0.05,0,0.03930906122902038,0.0827533127375931,100
0.05,1,0.038622892018636404,0.08035934863343712,42
0.05,1,0.041697744565406855,0.08275774392812607,0
0.05,1,0.04195215855000678,0.08153854902014541,1
0.05,1,0.04091599234881291,0.08331236822723632,2
0.05,1,0.038814444901925066,0.08128481847299869,100
0.05,2,0.037174981182090595,0.07479002886392683,42
0.05,2,0.04184264275245921,0.07618986535772886,0
0.05,2,0.03884458990866907,0.07823064693003824,1
0.05,2,0.03907622042194914,0.07611113792762599,2
0.05,2,0.041827514563098356,0.07808378360034242,100
0.05,100,0.03994375081593731,0.08164548768542967,42
0.05,100,0.040602969558230326,0.08007923710215814,0
0.05,100,0.03688501459737368,0.07947459961869216,1
0.05,100,0.04124235053315722,0.08200018870622577,2
0.05,100,0.04274826719132192,0.08147931576919583,100
0.1,42,0.03994375081593731,0.08164548768542967,42
0.1,42,0.040602969558230326,0.08007923710215814,0
0.1,42,0.03688501459737368,0.07947459961869216,1
0.1,42,0.04124235053315722,0.08200018870622577,2
0.1,42,0.04274826719132192,0.08147931576919583,100
0.1,0,0.03994375081593731,0.08164548768542967,42
0.1,0,0.040602969558230326,0.08007923710215814,0
0.1,0,0.03688501459737368,0.07947459961869216,1
0.1,0,0.04124235053315722,0.08200018870622577,2
0.1,0,0.04274826719132192,0.08147931576919583,100
0.1,1,0.03994375081593731,0.08164548768542967,42
0.1,1,0.040602969558230326,0.08007923710215814,0
0.1,1,0.03688501459737368,0.07947459961869216,1
0.1,1,0.04124235053315722,0.08200018870622577,2
0.1,1,0.04274826719132192,0.08147931576919583,100
0.1,2,0.03994375081593731,0.08164548768542967,42
0.1,2,0.040602969558230326,0.08007923710215814,0
0.1,2,0.03688501459737368,0.07947459961869216,1
0.1,2,0.04124235053315722,0.08200018870622577,2
0.1,2,0.04274826719132192,0.08147931576919583,100
0.1,100,0.03994375081593731,0.08164548768542967,42
0.1,100,0.040602969558230326,0.08007923710215814,0
0.1,100,0.03688501459737368,0.07947459961869216,1
0.1,100,0.04124235053315722,0.08200018870622577,2
0.1,100,0.04274826719132192,0.08147931576919583,100
0.15,42,0.03298410850098604,0.07487335431151255,42
0.15,42,0.03315746150942941,0.07620936924855352,0
0.15,42,0.03033497306313794,0.07477800676281458,1
0.15,42,0.028502928949012473,0.07677297641409939,2
0.15,42,0.033422620898290754,0.07196008152207453,100
0.15,0,0.03388930475944811,0.07429320325812211,42
0.15,0,0.03572815064069852,0.07306458182762682,0
0.15,0,0.03257454217349728,0.07301954415759133,1
0.15,0,0.03239966839627026,0.07089188037897852,2
0.15,0,0.03417444782330176,0.0727545177692816,100
0.15,1,0.03266043649385271,0.07002592330081987,42
0.15,1,0.03219689945174631,0.0741904685899682,0
0.15,1,0.03313467296049614,0.07363128207741834,1
0.15,1,0.03245078127600862,0.0725332026997524,2
0.15,1,0.03180153798455511,0.07567269292407369,100
0.15,2,0.029759061229191575,0.07494903058355994,42
0.15,2,0.03185353362466674,0.07459345721287916,0
0.15,2,0.033351108332433745,0.07411629365998951,1
0.15,2,0.030953873340438216,0.07492948990568365,2
0.15,2,0.031764061272924235,0.07996423629979116,100
0.15,100,0.03500493396905093,0.07662054720473217,42
0.15,100,0.03173066382412234,0.07437699460423706,0
0.15,100,0.033726661066080764,0.07619149826007914,1
0.15,100,0.03583372555849509,0.07687951686014403,2
0.15,100,0.03479439038607099,0.07535836431059241,100
0.2,42,0.03500493396905093,0.07662054720473217,42
0.2,42,0.03173066382412234,0.07437699460423706,0
0.2,42,0.033726661066080764,0.07619149826007914,1
0.2,42,0.03583372555849509,0.07687951686014403,2
0.2,42,0.03479439038607099,0.07535836431059241,100
0.2,0,0.03500493396905093,0.07662054720473217,42
0.2,0,0.03173066382412234,0.07437699460423706,0
0.2,0,0.033726661066080764,0.07619149826007914,1
0.2,0,0.03583372555849509,0.07687951686014403,2
0.2,0,0.03479439038607099,0.07535836431059241,100
0.2,1,0.03500493396905093,0.07662054720473217,42
0.2,1,0.03173066382412234,0.07437699460423706,0
0.2,1,0.033726661066080764,0.07619149826007914,1
0.2,1,0.03583372555849509,0.07687951686014403,2
0.2,1,0.03479439038607099,0.07535836431059241,100
0.2,2,0.03500493396905093,0.07662054720473217,42
0.2,2,0.03173066382412234,0.07437699460423706,0
0.2,2,0.033726661066080764,0.07619149826007914,1
0.2,2,0.03583372555849509,0.07687951686014403,2
0.2,2,0.03479439038607099,0.07535836431059241,100
0.2,100,0.03500493396905093,0.07662054720473217,42
0.2,100,0.03173066382412234,0.07437699460423706,0
0.2,100,0.033726661066080764,0.07619149826007914,1
0.2,100,0.03583372555849509,0.07687951686014403,2
0.2,100,0.03479439038607099,0.07535836431059241,100
0.25,42,0.027964889234399486,0.06697003914425874,42
0.25,42,0.03009298469700266,0.07270788081113487,0
0.25,42,0.028931522326008204,0.0716292344941987,1
0.25,42,0.028788884137386044,0.06936776853599677,2
0.25,42,0.032122770424538954,0.07290421497981903,100
0.25,0,0.025573919178221143,0.07171907070962813,42
0.25,0,0.02715092336332043,0.06910324940614564,0
0.25,0,0.026980457115966167,0.06836450567440733,1
0.25,0,0.027531819727540346,0.0697696718019226,2
0.25,0,0.029702377522371957,0.07206180976030097,100
0.25,1,0.02674940149484672,0.06431249226899227,42
0.25,1,0.02789394749831818,0.06415230777191093,0
0.25,1,0.026818944681450265,0.0643528516645518,1
0.25,1,0.028161834856316948,0.06793291085858731,2
0.25,1,0.02717486349219545,0.06489752658090264,100
0.25,2,0.02913877954711391,0.07238260746166665,42
0.25,2,0.02807224211630625,0.07165004463265581,0
0.25,2,0.028599787653260374,0.06668844218135374,1
0.25,2,0.02736420805303352,0.07013540232560601,2
0.25,2,0.028643097686208496,0.06787871064491173,100
0.25,100,0.028682312993825565,0.06961487237322402,42
0.25,100,0.026503217299265035,0.06943241599064925,0
0.25,100,0.02661758708844186,0.07065048228518404,1
0.25,100,0.025650981864291565,0.06770571046411236,2
0.25,100,0.029835011063483817,0.07279357400375658,100
0.3,42,0.028682312993825565,0.06961487237322402,42
0.3,42,0.026503217299265035,0.06943241599064925,0
0.3,42,0.02661758708844186,0.07065048228518404,1
0.3,42,0.025650981864291565,0.06770571046411236,2
0.3,42,0.029835011063483817,0.07279357400375658,100
0.3,0,0.028682312993825565,0.06961487237322402,42
0.3,0,0.026503217299265035,0.06943241599064925,0
0.3,0,0.02661758708844186,0.07065048228518404,1
0.3,0,0.025650981864291565,0.06770571046411236,2
0.3,0,0.029835011063483817,0.07279357400375658,100
0.3,1,0.028682312993825565,0.06961487237322402,42
0.3,1,0.026503217299265035,0.06943241599064925,0
0.3,1,0.02661758708844186,0.07065048228518404,1
0.3,1,0.025650981864291565,0.06770571046411236,2
0.3,1,0.029835011063483817,0.07279357400375658,100
0.3,2,0.028682312993825565,0.06961487237322402,42
0.3,2,0.026503217299265035,0.06943241599064925,0
0.3,2,0.02661758708844186,0.07065048228518404,1
0.3,2,0.025650981864291565,0.06770571046411236,2
0.3,2,0.029835011063483817,0.07279357400375658,100
0.3,100,0.028682312993825565,0.06961487237322402,42
0.3,100,0.026503217299265035,0.06943241599064925,0
0.3,100,0.02661758708844186,0.07065048228518404,1
0.3,100,0.025650981864291565,0.06770571046411236,2
0.3,100,0.029835011063483817,0.07279357400375658,100
