ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test,closeness_centrality,closeness_centrality_train,closeness_centrality_val,closeness_centrality_test,betweeness_centrality,betweeness_centrality_train,betweeness_centrality_val,betweeness_centrality_test
0.15,42.0,0.13814536340852132,0.15178268251273344,0.1375842202909872,0.13797313797313793,0.0025,0.00261052367715168,0.0024927273467840907,0.002487986774164018,0.5236801203757524,0.5301324961136197,0.1375842202909872,0.5260642053739076,0.002311116988451027,0.002862539151892667,0.0023044566015265632,0.0020021662251013387
0.15,0.0,0.13765664160401003,0.14225887298892395,0.14956221723139015,0.1440460124670651,0.0024999999999999996,0.0025378769180099394,0.0025810526443094456,0.0025545765260731037,0.5233994220133505,0.5264783761368091,0.14956221723139015,0.5282124036935266,0.002313730305663656,0.0024937782141692152,0.0025748004780492364,0.002498278094892823
0.15,1.0,0.13860902255639096,0.14887218045112782,0.14633987566318393,0.13787674313990103,0.0024999999999999996,0.0025888833376455232,0.002563694347925598,0.0024741553296460323,0.5240874233310755,0.5301392113208395,0.14633987566318393,0.5257389741308187,0.0023069923552600092,0.0026149765544656546,0.002889146846727958,0.00194067628488334
0.15,2.0,0.1380325814536341,0.15501657369229524,0.1367704976727533,0.13238223764539553,0.0024999999999999996,0.0026248496629612643,0.002507792945835981,0.0024572344465957872,0.5237115556399365,0.5324751825218016,0.1367704976727533,0.5231680522878497,0.002310424301960932,0.002875345364341316,0.002213791381173051,0.0020721621385829045
0.15,100.0,0.1382581453634085,0.1390249818093621,0.1366403020538359,0.16441745389113807,0.0025,0.0025110529224302634,0.002488974620922236,0.002689444797032807,0.5237823127597611,0.5251574918417092,0.1366403020538359,0.5371362884332909,0.0023103613304618327,0.0023854173453144467,0.0019280532641280112,0.0032696704958944545
0.2,42.0,0.1382581453634085,0.152413291292748,0.13803990495719817,0.13643082064134693,0.0025,0.0026069111833427663,0.002503937529958891,0.0024841861504012633,0.5237823127597611,0.530456721334495,0.13803990495719817,0.5261152203215571,0.0023103613304618327,0.0028478548948897074,0.0023412933520193914,0.0019427819452303302
0.2,0.0,0.1382581453634085,0.14177378931198967,0.15031084204016534,0.14545980335454017,0.0025,0.0025261719827884923,0.0025849611935774286,0.0025646445348536354,0.5237823127597611,0.5270484198225761,0.15031084204016534,0.5276445313847711,0.0023103613304618327,0.002431497287274296,0.0025848659178091355,0.00252970940182749
0.2,1.0,0.1382581453634085,0.14872665534804752,0.1435406698564593,0.13832658569500675,0.0025,0.0025878613041946047,0.0025392442563472984,0.0024871876034276434,0.5237823127597611,0.5306951023156975,0.1435406698564593,0.5257247397928929,0.0023103613304618327,0.002623553246209747,0.0027694571842629316,0.001965835028084705
0.2,2.0,0.1382581453634085,0.15438596491228068,0.1372261823389643,0.13331405436668595,0.0025,0.0026076911877557685,0.0025295784140599727,0.0024573239868141018,0.5237823127597611,0.5320128960672491,0.1372261823389643,0.5244046202038074,0.0023103613304618327,0.0028137268872027725,0.0022977497431629496,0.0020535857795049577
0.2,100.0,0.1382581453634085,0.1390249818093621,0.1366403020538359,0.16441745389113807,0.0025,0.0025110529224302634,0.002488974620922236,0.002689444797032807,0.5237823127597611,0.5251574918417092,0.1366403020538359,0.5371362884332909,0.0023103613304618327,0.0023854173453144467,0.0019280532641280112,0.0032696704958944545
0.25,42.0,0.13844611528822054,0.15139461557118603,0.1362497151970836,0.1386800334168755,0.0024999999999999996,0.0026010092465103274,0.0024879088040818485,0.0025004369424870905,0.5237621708225465,0.5298998006428299,0.1362497151970836,0.5259350303836282,0.0023080628707447008,0.0028496825262282035,0.002328790567421979,0.0019935859472285655
0.25,0.0,0.13725563909774435,0.14102999434069044,0.14845555447059208,0.1433712486344065,0.0024999999999999996,0.002526077379371702,0.0025866589897357174,0.0025495467572451214,0.522550400446643,0.5255636617183672,0.14845555447059208,0.5265809674957408,0.0023197755695772092,0.002412411406901035,0.0026378088855413787,0.002489312094638272
0.25,1.0,0.13893483709273183,0.14822540221521546,0.14383360999902348,0.1393547972495341,0.0024999999999999996,0.002578173009079505,0.002545443554145141,0.002486580164836594,0.5232571626144614,0.5295699672216815,0.14383360999902348,0.5244650724521515,0.002314422992153751,0.0025632002939904998,0.002804801097325737,0.0020525366211603204
0.25,2.0,0.13759398496240602,0.15231627455736113,0.13699834000585878,0.13443866075445024,0.0024999999999999996,0.0026060042664508543,0.0025194779812789223,0.0024691245329341235,0.5226082088351672,0.5302482422531967,0.13699834000585878,0.5231868638847593,0.002319901512575408,0.0028685770125894306,0.0022709476671150426,0.002077941227160623
0.25,100.0,0.13906015037593986,0.14083596086991673,0.13738892686261106,0.16255382044855726,0.0024999999999999996,0.00252812126417846,0.002494188721140673,0.0026572143387288112,0.5235056202884252,0.5245435184070731,0.13738892686261106,0.5355947810465037,0.002310928073953728,0.0024228206806724195,0.0019802398237735138,0.003223258823468713
