ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test
0.05,42.0,0.0003720457348578286,0.0003648743847017123,0.0003746747113792682,0.00038375945864862164,3.3333333333333335e-05,3.324215808992862e-05,3.3415516529571086e-05,3.343350062390502e-05
0.05,0.0,0.00037183683900574466,0.00037086569552318414,0.00036298987744035906,0.0003826260875362512,3.3333333333333335e-05,3.336977175866536e-05,3.327805639598743e-05,3.331573342001518e-05
0.05,1.0,0.000372032401080036,0.00037187461804282364,0.00036614109359200866,0.00037823927464248805,3.333333333333333e-05,3.3324491576732534e-05,3.3400742540683683e-05,3.3283607639184594e-05
0.05,2.0,0.0003718101714501594,0.0003759303087880707,0.00035949198306610224,0.0003758880851583941,3.3333333333333335e-05,3.339013573633754e-05,3.322924879697479e-05,3.332381306368347e-05
0.05,100.0,0.00037216573885796194,0.0003769192306410214,0.00036580330455459627,0.00036902118959520876,3.3333333333333335e-05,3.340106664769402e-05,3.3218710862867695e-05,3.331248917507761e-05
0.1,42.0,0.00037216573885796194,0.000364905496849895,0.0003753902907874707,0.00038346167094458703,3.3333333333333335e-05,3.3245940404024445e-05,3.3409841562846704e-05,3.343161096243775e-05
0.1,0.0,0.00037216573885796194,0.0003712390413013767,0.00036352322855206284,0.0003826616442770314,3.3333333333333335e-05,3.3378844822264017e-05,3.3302128587883316e-05,3.327351510092198e-05
0.1,1.0,0.00037216573885796194,0.0003720901807838039,0.00036638110159227527,0.00037810149227196456,3.3333333333333335e-05,3.333755164405585e-05,3.34022956639096e-05,3.325593438131205e-05
0.1,2.0,0.00037216573885796194,0.0003763969910108115,0.0003595586519550652,0.0003763103214551596,3.3333333333333335e-05,3.339146660045436e-05,3.3229775523464684e-05,3.332062460895996e-05
0.1,100.0,0.00037216573885796194,0.0003769192306410214,0.00036580330455459627,0.00036902118959520876,3.3333333333333335e-05,3.340106664769402e-05,3.3218710862867695e-05,3.331248917507761e-05
0.15,42.0,0.00037191239707990266,0.0003638943520339567,0.00037556362989877445,0.0003842972543529229,3.3333333333333335e-05,3.324837348516095e-05,3.33925913464318e-05,3.344399501657964e-05
0.15,0.0,0.00037181017145015944,0.00037123237441248033,0.0003632209962554307,0.0003815549407202462,3.3333333333333335e-05,3.338689544964423e-05,3.326924239603607e-05,3.329030003800881e-05
0.15,1.0,0.000372183517228352,0.00037230352122848533,0.0003671722390746358,0.00037695478738180156,3.3333333333333335e-05,3.3328832892269974e-05,3.3382799065424986e-05,3.32928684833684e-05
