ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test,closeness_centrality,closeness_centrality_train,closeness_centrality_val,closeness_centrality_test,betweeness_centrality,betweeness_centrality_train,betweeness_centrality_val,betweeness_centrality_test
0.05,42.0,0.14488721804511276,0.1610154418303824,0.144061452332129,0.1432748538011696,0.0024999999999999996,0.0026212956825967695,0.0024810535806688416,0.0024871236662449003,0.5271012491458112,0.5345856318882695,0.144061452332129,0.5290601547681244,0.0022809851261319123,0.0028697898788050554,0.0022470676058234116,0.0018822669902311463
0.05,0.0,0.14488721804511276,0.14893685827471903,0.1593268886501969,0.15207891523680997,0.0024999999999999996,0.0025268156660501096,0.0026046830737928095,0.002557734683134081,0.5275569635853988,0.5307701001214395,0.1593268886501969,0.531333774846359,0.0022763567209480983,0.002374594744810878,0.002624803659304887,0.002435140543910477
0.05,1.0,0.14488721804511276,0.15685989166464548,0.15177554275298635,0.1446243814664867,0.0025,0.0025949458887096675,0.002551616816398624,0.002487726482152268,0.5272974202144056,0.5339034309237439,0.15177554275298635,0.5294590860483237,0.0022795052959030736,0.002587209322685576,0.002813348941119462,0.0019093624437073625
0.05,2.0,0.14488721804511276,0.16445953593661572,0.14367086547537672,0.13710558447400553,0.0024999999999999996,0.0026328576768338565,0.0025301170991471377,0.002441843990642211,0.5274874971870115,0.5366865186095855,0.14367086547537672,0.5271862512142881,0.002277301293434591,0.002854293134472834,0.0022819123102834865,0.0019257761715781197
0.05,100.0,0.14488721804511276,0.14612337294850025,0.14373596328483546,0.17296446243814662,0.0025,0.0025132302599279385,0.002498483306249134,0.002692591913872084,0.5276557867582151,0.5289387520218527,0.14373596328483546,0.5407873931860634,0.002275758491706653,0.0023087146549420133,0.0019203272334138825,0.0032887307129087504
0.1,42.0,0.14488721804511276,0.16054652760934596,0.14516811509292712,0.14288927446822183,0.0025,0.0026194969913409896,0.0025036496677003947,0.0024763207189904164,0.5276557867582151,0.534533976493952,0.14516811509292712,0.529472868371147,0.002275758491706653,0.002817308702435103,0.0023329706019221143,0.0018707099855169202
0.1,0.0,0.14488721804511276,0.14932492521626647,0.1583504215083162,0.1521753100700469,0.0025,0.0025248762028203114,0.0025954139955052013,0.0025737613469357383,0.5276557867582151,0.5309905236112878,0.1583504215083162,0.5310168048303842,0.002275758491706653,0.002355789205939628,0.002594641915490875,0.0025295155087477427
0.1,1.0,0.14488721804511276,0.15697307785593015,0.151287309182046,0.1439496176338282,0.0025,0.002599506424818872,0.0025526047890854133,0.002467718071096594,0.5276557867582151,0.5341066364009711,0.151287309182046,0.5295755846068461,0.002275758491706653,0.002609862035807606,0.002756551018964459,0.0018647938472477082
0.1,2.0,0.14488721804511276,0.16475058614277627,0.1431175340949777,0.13655934708566286,0.0025,0.0026375731348480327,0.0025093861017261377,0.0024347372874061364,0.5276557867582151,0.5368361517524277,0.1431175340949777,0.5274543352343792,0.002275758491706653,0.002888071902050045,0.002204464703229101,0.0018569491939662275
0.1,100.0,0.14488721804511276,0.14612337294850025,0.14373596328483546,0.17296446243814662,0.0025,0.0025132302599279385,0.002498483306249134,0.002692591913872084,0.5276557867582151,0.5289387520218527,0.14373596328483546,0.5407873931860634,0.002275758491706653,0.0023087146549420133,0.0019203272334138825,0.0032887307129087504
0.15,42.0,0.15844611528822056,0.17448459859325732,0.15773199231845844,0.1560953666216824,0.0024999999999999996,0.002601550684311889,0.002491200610048289,0.0024951547869312687,0.5371482475150905,0.5437749234305217,0.15773199231845844,0.5374272215657374,0.0021824977015402823,0.0026483100766224624,0.0022142404421884427,0.0018727558608824363
0.15,0.0,0.15844611528822056,0.16200177864014872,0.1723789994466686,0.16509221772379665,0.0024999999999999996,0.0025205888387754513,0.0025911483835088438,0.00254257173050998,0.5380109163714489,0.5401210997707682,0.1723789994466686,0.5403485293942784,0.002173996549161849,0.0022599325971290937,0.002461351659657376,0.002336222920293829
0.15,1.0,0.15844611528822056,0.1699733203977686,0.16489275135891673,0.1592121328963434,0.0024999999999999996,0.0025797910820317418,0.0025475100604298744,0.0025009230403903095,0.5375018891542399,0.5425511101606838,0.16489275135891673,0.5387927539963113,0.002179191697837558,0.0024250642704208387,0.00263126749727397,0.0019419689522601536
0.15,2.0,0.15844611528822053,0.1774436090225564,0.15730885655697685,0.15101857207120367,0.0024999999999999996,0.0026159195220415775,0.0025146841708373426,0.002455031457805032,0.5379458071550437,0.5453028153924016,0.15730885655697685,0.5366502108747568,0.0021744688354050955,0.002643735779742693,0.0022101816336543103,0.0018596474494126931
0.15,100.0,0.15844611528822056,0.1599644271970248,0.1575692477948117,0.1857528436475805,0.0024999999999999996,0.002519854412274901,0.0024986542955629833,0.002665172399591148,0.538006979340034,0.5390009642274433,0.1575692477948117,0.5487905519129298,0.002173713177415901,0.0022417648490752466,0.00187438195336002,0.0029999269839706085
0.2,42.0,0.15844611528822056,0.1740480232840165,0.1585782638414217,0.15677013045434096,0.0024999999999999996,0.002606107430998482,0.0025082492700222907,0.0024843002081101013,0.538006979340034,0.5440434027867292,0.1585782638414217,0.5385657974263091,0.002173713177415901,0.0026524562259106635,0.002221796916156849,0.0018408485795495132
0.2,0.0,0.15844611528822056,0.16340852130325811,0.17146763011424662,0.16518861255703357,0.0024999999999999996,0.0025349147999233624,0.002578926417761084,0.002556001713760824,0.538006979340034,0.5405203801454675,0.17146763011424662,0.54088277596348,0.002173713177415901,0.0022819263928948114,0.0024484438920076737,0.002353416617715456
0.2,1.0,0.15844611528822056,0.17108901285471742,0.16430687107378833,0.15699505173189385,0.0024999999999999996,0.0025951863617399828,0.0025381338918319856,0.002476500847286009,0.538006979340034,0.5431532098557925,0.16430687107378833,0.5384655546057235,0.002173713177415901,0.002478349151887424,0.0025314794353290026,0.0018811183551565168
0.2,2.0,0.15844611528822056,0.17867248767078986,0.15714611203333004,0.14899428057322794,0.0024999999999999996,0.002631475801787068,0.0025102245966133682,0.002431938700164666,0.538006979340034,0.5457499128346736,0.15714611203333004,0.5360416614827813,0.002173713177415901,0.0027091070906177664,0.0021631607751708276,0.0017861575388613416
0.2,100.0,0.15844611528822056,0.1599644271970248,0.1575692477948117,0.1857528436475805,0.0024999999999999996,0.002519854412274901,0.0024986542955629833,0.002665172399591148,0.538006979340034,0.5390009642274433,0.1575692477948117,0.5487905519129298,0.002173713177415901,0.0022417648490752466,0.00187438195336002,0.0029999269839706085
0.25,42.0,0.17200501253132836,0.18769504406176732,0.17130488559059986,0.16923719555298503,0.0024999999999999996,0.0025942999780464104,0.0024943391591783154,0.002490359054422124,0.5445579343466087,0.5500981954412989,0.17130488559059986,0.5439586880198254,0.0021144255110137145,0.0025274366399259717,0.0021291797187453962,0.0018547117662204456
0.25,0.0,0.1720050125313283,0.1756811383296952,0.18533346352895227,0.1782340466550993,0.0024999999999999996,0.002516940407593572,0.0025800398568772594,0.0025361373350843625,0.5448525412422621,0.5465388148950867,0.18533346352895227,0.5464809999480119,0.002111686250802886,0.002189264392173615,0.0023612134477750493,0.0022593739913936086
0.25,1.0,0.1720050125313283,0.1837335273668041,0.17901897601145722,0.1726431463273568,0.0024999999999999996,0.002577259262113585,0.0025429038451268257,0.002499186213209392,0.5447518733412754,0.5488875240156198,0.17901897601145722,0.5451504495683478,0.0021124419087920803,0.0023459548024571124,0.00249618165895622,0.0019344113739776202
0.25,2.0,0.1720050125313283,0.19007195407874522,0.1710119454480357,0.16541353383458648,0.0025,0.0025940910695380786,0.002517265172902086,0.0024660570651303107,0.5446550196768629,0.5510915542134383,0.1710119454480357,0.5429410866235482,0.0021133864812785726,0.0024933853038534414,0.002178768862849909,0.001873588381003709
0.25,100.0,0.17200501253132827,0.17341741450400197,0.17071900530547146,0.199023199023199,0.0024999999999999996,0.0025144575293490914,0.0024985373528990436,0.0026475634520705606,0.544837713138513,0.5456066246207053,0.17071900530547146,0.554530086119141,0.0021114973363055875,0.00216817188605321,0.0018717142840231201,0.0028112101307390743
