ptb_rate,seed,label_homophily_macro,label_homophily_micro,sens_homophily_macro,sens_homophily_micro
0.05,42.0,0.5529745773648213,0.5422780044569935,0.7250475696246325,0.7098583518414184
0.05,0.0,0.5527437056165267,0.5413404026049989,0.7274692959695555,0.7120696250664535
0.05,1.0,0.552838203114944,0.5420780803826414,0.7281612177823906,0.7157522567477279
0.05,2.0,0.551115121825448,0.540008915873592,0.7272963155163467,0.7147739376932241
0.05,100.0,0.5540191263892479,0.5429560039280105,0.727815256875973,0.714387451232662
0.1,42.0,0.5540191263892479,0.5429560039280105,0.727815256875973,0.714387451232662
0.1,0.0,0.5540191263892479,0.5429560039280105,0.727815256875973,0.714387451232662
0.1,1.0,0.5540191263892479,0.5429560039280105,0.727815256875973,0.714387451232662
0.1,2.0,0.5540191263892479,0.5429560039280105,0.727815256875973,0.714387451232662
0.1,100.0,0.5540191263892479,0.5429560039280105,0.727815256875973,0.714387451232662
0.15,42.0,0.5490874388643684,0.5363292009582034,0.7149636191078772,0.6985844601279344
0.15,0.0,0.5481667864845435,0.5366612104797377,0.7160708636507435,0.6976902431140372
0.15,1.0,0.5479077508321446,0.5363562817768394,0.7163872192344195,0.7001894477194804
0.15,2.0,0.5474713740458015,0.536227874049324,0.7141727301486871,0.6970970703138727
0.15,100.0,0.5477213075638272,0.5371348645803458,0.7167035748180955,0.6988675165321905
0.2,42.0,0.5477213075638272,0.5371348645803458,0.7167035748180955,0.6988675165321905
0.2,0.0,0.5477213075638272,0.5371348645803458,0.7167035748180955,0.6988675165321905
0.2,1.0,0.5477213075638272,0.5371348645803458,0.7167035748180955,0.6988675165321905
0.2,2.0,0.5477213075638272,0.5371348645803458,0.7167035748180955,0.6988675165321905
0.2,100.0,0.5477213075638272,0.5371348645803458,0.7167035748180955,0.6988675165321905
0.25,42.0,0.5462520821765686,0.5339468724716695,0.7073437272329884,0.6904066498731309
0.25,0.0,0.5435315074593632,0.5329486038208552,0.7072708727961533,0.6892576117654486
0.25,1.0,0.5458947831829187,0.5359825914482022,0.7069794550488124,0.6901731325269878
0.25,2.0,0.5443248640852103,0.5343745247249979,0.7047938219437564,0.6865284840530304
0.25,100.0,0.5430346051464063,0.5325845989613085,0.7079265627276701,0.6895040400478378
0.3,42.0,0.5430346051464063,0.5325845989613085,0.7079265627276701,0.6895040400478378
0.3,0.0,0.5430346051464063,0.5325845989613085,0.7079265627276701,0.6895040400478378
0.3,1.0,0.5430346051464063,0.5325845989613085,0.7079265627276701,0.6895040400478378
0.3,2.0,0.5430346051464063,0.5325845989613085,0.7079265627276701,0.6895040400478378
0.3,100.0,0.5430346051464063,0.5325845989613085,0.7079265627276701,0.6895040400478378
