ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.09530891328892711,0.1460314463048694,42
0.05,42,0.09713106572446951,0.19793743360980665,0
0.05,42,0.08954376166372396,0.18603147151756602,1
0.05,42,0.13806571605545137,0.1612152493438237,2
0.05,42,0.12618453364490081,0.1639145564509244,100
0.05,0,0.09060129238031815,0.1442622013399917,42
0.05,0,0.06458733272544799,0.055919645154226316,0
0.05,0,0.06493180116227806,0.06752753430993604,1
0.05,0,0.12741115079704846,0.10747580959285465,2
0.05,0,0.11284878840485432,0.18218879286467043,100
0.05,1,0.08812561042709038,0.1658793563037701,42
0.05,1,0.09779744474476121,0.1692407903464268,0
0.05,1,0.1547826294606735,0.24243920798165025,1
0.05,1,0.07153038945649792,0.08863001225144443,2
0.05,1,0.11845561258012022,0.1921652665501903,100
0.05,2,0.09865305493029805,0.17855727121011555,42
0.05,2,0.09934573768204054,0.1343753163874158,0
0.05,2,0.09293196045917235,0.15283726793832295,1
0.05,2,0.10039099712747734,0.12519675883297976,2
0.05,2,0.10857773340134946,0.1278531885154774,100
0.05,100,0.11847033695702425,0.15652496277163547,42
0.05,100,0.08108240097743612,0.11436757519153118,0
0.05,100,0.1143856952807536,0.13186427340091936,1
0.05,100,0.07749509608935827,0.09802525550531732,2
0.05,100,0.10398062386007677,0.15939724045874165,100
0.1,42,0.11847033695702425,0.15652496277163547,42
0.1,42,0.08108240097743612,0.11436757519153118,0
0.1,42,0.1143856952807536,0.13186427340091936,1
0.1,42,0.07749509608935827,0.09802525550531732,2
0.1,42,0.10398062386007677,0.15939724045874165,100
0.1,0,0.11847033695702425,0.15652496277163547,42
0.1,0,0.08108240097743612,0.11436757519153118,0
0.1,0,0.1143856952807536,0.13186427340091936,1
0.1,0,0.07749509608935827,0.09802525550531732,2
0.1,0,0.10398062386007677,0.15939724045874165,100
0.1,1,0.11847033695702425,0.15652496277163547,42
0.1,1,0.08108240097743612,0.11436757519153118,0
0.1,1,0.1143856952807536,0.13186427340091936,1
0.1,1,0.07749509608935827,0.09802525550531732,2
0.1,1,0.10398062386007677,0.15939724045874165,100
0.1,2,0.11847033695702425,0.15652496277163547,42
0.1,2,0.08108240097743612,0.11436757519153118,0
0.1,2,0.1143856952807536,0.13186427340091936,1
0.1,2,0.07749509608935827,0.09802525550531732,2
0.1,2,0.10398062386007677,0.15939724045874165,100
0.1,100,0.11847033695702425,0.15652496277163547,42
0.1,100,0.08108240097743612,0.11436757519153118,0
0.1,100,0.1143856952807536,0.13186427340091936,1
