acc,auc,precision,recall,maf1,mif1,yp1.a1,yp1.a0,yp1.y1a1,yp1.y1a0,yp1.y0a1,yp1.y0a0,parity,equality,eq_odds
0.716523101018011,0.7912640259215453,0.7813911472448057,0.6421677802524127,0.7160878475939194,0.7165231010180111,0.4655367231638418,0.4164170161773517,0.681912681912682,0.6200923787528868,0.2079207920792079,0.19676214196762143,0.0491197069864901,0.06182030315979514,0.07297895327138162
0.7149569303054033,0.7901763681051841,0.7638436482084691,0.6816860465116279,0.7148476416228657,0.7149569303054033,0.5534308211473565,0.44204204204204206,0.744140625,0.6446759259259259,0.29442970822281167,0.22347066167290885,0.11138877910531447,0.09946469907407407,0.17042374562397689
0.7251370399373531,0.7981124987683516,0.7692307692307693,0.6911764705882353,0.7251039997350559,0.7251370399373531,0.5384615384615384,0.441418619379354,0.7360594795539034,0.6618004866180048,0.2951945080091533,0.202113606340819,0.09704291908218443,0.07425899293589855,0.16733989460423285
0.7098668754894284,0.7885651160847729,0.7774030354131535,0.6590421729807004,0.7098241248214683,0.7098668754894284,0.5132837407013815,0.4358338499690019,0.6869244935543278,0.6413551401869159,0.27638190954773867,0.20343461030383092,0.07744989073237962,0.04556935336741197,0.11851665261131972
0.7235708692247454,0.7956064472041138,0.794392523364486,0.6362275449101796,0.7226394905900804,0.7235708692247454,0.4810400866738895,0.38381361128142244,0.6903353057199211,0.6031363088057901,0.22596153846153846,0.1571072319201995,0.09722647539246704,0.08719899691413102,0.15605330345546997
