ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.12949098834447384,0.18656676704354683,42
0.05,42,0.08092701408799624,0.088421876937318,0
0.05,42,0.10467739470115543,0.10760980142617943,1
0.05,42,0.08316660092740426,0.10586605994888394,2
0.05,42,0.13987361340411233,0.14995999789189524,100
0.05,0,0.12949098834447384,0.18656676704354683,42
0.05,0,0.08092701408799624,0.088421876937318,0
0.05,0,0.10467739470115543,0.10760980142617943,1
0.05,0,0.08316660092740426,0.10586605994888394,2
0.05,0,0.13987361340411233,0.14995999789189524,100
0.05,1,0.12949098834447384,0.18656676704354683,42
0.05,1,0.08092701408799624,0.088421876937318,0
0.05,1,0.10467739470115543,0.10760980142617943,1
0.05,1,0.08316660092740426,0.10586605994888394,2
0.05,1,0.13987361340411233,0.14995999789189524,100
0.05,2,0.12949098834447384,0.18656676704354683,42
0.05,2,0.08092701408799624,0.088421876937318,0
0.05,2,0.10467739470115543,0.10760980142617943,1
0.05,2,0.08316660092740426,0.10586605994888394,2
0.05,2,0.13987361340411233,0.14995999789189524,100
0.05,100,0.12949098834447384,0.18656676704354683,42
0.05,100,0.08092701408799624,0.088421876937318,0
0.05,100,0.10467739470115543,0.10760980142617943,1
0.05,100,0.08316660092740426,0.10586605994888394,2
0.05,100,0.13987361340411233,0.14995999789189524,100
0.1,42,0.12949098834447384,0.18656676704354683,42
0.1,42,0.08092701408799624,0.088421876937318,0
0.1,42,0.10467739470115543,0.10760980142617943,1
0.1,42,0.08316660092740426,0.10586605994888394,2
0.1,42,0.13987361340411233,0.14995999789189524,100
0.1,0,0.12949098834447384,0.18656676704354683,42
0.1,0,0.08092701408799624,0.088421876937318,0
0.1,0,0.10467739470115543,0.10760980142617943,1
0.1,0,0.08316660092740426,0.10586605994888394,2
0.1,0,0.13987361340411233,0.14995999789189524,100
0.1,1,0.12949098834447384,0.18656676704354683,42
0.1,1,0.08092701408799624,0.088421876937318,0
0.1,1,0.10467739470115543,0.10760980142617943,1
0.1,1,0.08316660092740426,0.10586605994888394,2
0.1,1,0.13987361340411233,0.14995999789189524,100
0.1,2,0.12949098834447384,0.18656676704354683,42
0.1,2,0.08092701408799624,0.088421876937318,0
0.1,2,0.10467739470115543,0.10760980142617943,1
0.1,2,0.08316660092740426,0.10586605994888394,2
0.1,2,0.13987361340411233,0.14995999789189524,100
0.1,100,0.12949098834447384,0.18656676704354683,42
0.1,100,0.08092701408799624,0.088421876937318,0
0.1,100,0.10467739470115543,0.10760980142617943,1
0.1,100,0.08316660092740426,0.10586605994888394,2
0.1,100,0.13987361340411233,0.14995999789189524,100
0.15,42,0.12949098834447384,0.18656676704354683,42
0.15,42,0.08092701408799624,0.088421876937318,0
