ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.32571300634122063,0.015070522854383692,42
0.05,42,0.32176721256687507,0.014312615328326176,0
0.05,42,0.3246057073837192,0.014221103203743153,1
0.05,42,0.3105790167561811,0.013950795845610618,2
0.05,42,0.27319011722467657,0.015032977356474297,100
0.05,0,0.3218853731844255,0.015077087746334704,42
0.05,0,0.31934094721128026,0.014860557638319635,0
0.05,0,0.28665926978595413,0.013949183509454084,1
0.05,0,0.3082243146838694,0.01508713955060684,2
0.05,0,0.29556794927421953,0.01437434007144169,100
0.05,1,0.3018548226174409,0.014054880269070468,42
0.05,1,0.3151200691283783,0.014946043789769485,0
0.05,1,0.27233493082506005,0.012979107613818689,1
0.05,1,0.28871630754027294,0.014778631909407527,2
0.05,1,0.2984465939931701,0.014432113709463124,100
0.05,2,0.3026387202995135,0.014079924975524289,42
0.05,2,0.274947333990079,0.01564899235302708,0
0.05,2,0.2916855659328961,0.014827807694913096,1
0.05,2,0.2507411672722201,0.014181982232094763,2
0.05,2,0.3264772156884176,0.01528254117871167,100
0.05,100,0.27840600067034954,0.014527572702273278,42
0.05,100,0.27854783322818644,0.014211628653746212,0
0.05,100,0.2643409796785534,0.013102293645131213,1
0.05,100,0.28888450342235766,0.014453520001611105,2
0.05,100,0.2892371723977209,0.014327012962596199,100
0.1,42,0.27840600067034954,0.014527572702273278,42
0.1,42,0.27854783322818644,0.014211628653746212,0
0.1,42,0.2643409796785534,0.013102293645131213,1
0.1,42,0.28888450342235766,0.014453520001611105,2
0.1,42,0.2892371723977209,0.014327012962596199,100
0.1,0,0.27840600067034954,0.014527572702273278,42
0.1,0,0.27854783322818644,0.014211628653746212,0
0.1,0,0.2643409796785534,0.013102293645131213,1
0.1,0,0.28888450342235766,0.014453520001611105,2
0.1,0,0.2892371723977209,0.014327012962596199,100
0.1,1,0.27840600067034954,0.014527572702273278,42
0.1,1,0.27854783322818644,0.014211628653746212,0
0.1,1,0.2643409796785534,0.013102293645131213,1
0.1,1,0.28888450342235766,0.014453520001611105,2
0.1,1,0.2892371723977209,0.014327012962596199,100
0.1,2,0.27840600067034954,0.014527572702273278,42
0.1,2,0.27854783322818644,0.014211628653746212,0
0.1,2,0.2643409796785534,0.013102293645131213,1
0.1,2,0.28888450342235766,0.014453520001611105,2
0.1,2,0.2892371723977209,0.014327012962596199,100
0.1,100,0.27840600067034954,0.014527572702273278,42
0.1,100,0.27854783322818644,0.014211628653746212,0
0.1,100,0.2643409796785534,0.013102293645131213,1
0.1,100,0.28888450342235766,0.014453520001611105,2
0.1,100,0.2892371723977209,0.014327012962596199,100
0.15,42,0.30527326223503526,0.015354429619599494,42
0.15,42,0.26961973003104733,0.015329899119710845,0
0.15,42,0.2878794638908614,0.013929296748273805,1
0.15,42,0.29919881987602537,0.015114857520599951,2
0.15,42,0.2980578625915271,0.015504679120487318,100
0.15,0,0.3032513198913434,0.014086667920627469,42
0.15,0,0.27870543485109783,0.014779247511077058,0
0.15,0,0.3101090390468838,0.0134268765097744,1
0.15,0,0.2793959476621175,0.014419331256710665,2
0.15,0,0.30523816583437624,0.014727738359254715,100
0.15,1,0.27612950127012686,0.014254935290678295,42
0.15,1,0.2673235514047715,0.014242221512836195,0
0.15,1,0.321018515317568,0.014307583876306767,1
0.15,1,0.229541044140085,0.013762259207205104,2
0.15,1,0.2785472989619521,0.013792847241866973,100
0.15,2,0.3028780392634877,0.015459848427777412,42
0.15,2,0.3012350550046211,0.01464929911550163,0
0.15,2,0.2584886604148093,0.014954611707383412,1
0.15,2,0.26934691798229254,0.014429162444976322,2
0.15,2,0.2757266179018916,0.01573588892980733,100
0.15,100,0.2685083380052238,0.01363498461145606,42
0.15,100,0.30519161397903666,0.01491357345339753,0
0.15,100,0.2851747546039942,0.014156571012015524,1
0.15,100,0.2842722807285589,0.013940407828450218,2
0.15,100,0.2908812903797289,0.0146761065599524,100
0.2,42,0.2685083380052238,0.01363498461145606,42
0.2,42,0.30519161397903666,0.01491357345339753,0
0.2,42,0.2851747546039942,0.014156571012015524,1
0.2,42,0.2842722807285589,0.013940407828450218,2
0.2,42,0.2908812903797289,0.0146761065599524,100
0.2,0,0.2685083380052238,0.01363498461145606,42
0.2,0,0.30519161397903666,0.01491357345339753,0
0.2,0,0.2851747546039942,0.014156571012015524,1
0.2,0,0.2842722807285589,0.013940407828450218,2
0.2,0,0.2908812903797289,0.0146761065599524,100
0.2,1,0.2685083380052238,0.01363498461145606,42
0.2,1,0.30519161397903666,0.01491357345339753,0
0.2,1,0.2851747546039942,0.014156571012015524,1
0.2,1,0.2842722807285589,0.013940407828450218,2
0.2,1,0.2908812903797289,0.0146761065599524,100
0.2,2,0.2685083380052238,0.01363498461145606,42
0.2,2,0.30519161397903666,0.01491357345339753,0
0.2,2,0.2851747546039942,0.014156571012015524,1
0.2,2,0.2842722807285589,0.013940407828450218,2
0.2,2,0.2908812903797289,0.0146761065599524,100
0.2,100,0.2685083380052238,0.01363498461145606,42
0.2,100,0.30519161397903666,0.01491357345339753,0
0.2,100,0.2851747546039942,0.014156571012015524,1
0.2,100,0.2842722807285589,0.013940407828450218,2
0.2,100,0.2908812903797289,0.0146761065599524,100
0.25,42,0.26179948020183497,0.012993316693669021,42
0.25,42,0.24759738947040003,0.014856426167305967,0
0.25,42,0.21190703173502487,0.013648419302115675,1
0.25,42,0.23896306810780832,0.012905087822673427,2
0.25,42,0.23922780696981344,0.014225537827370764,100
0.25,0,0.2967731817935637,0.013699064111454376,42
0.25,0,0.30347768068089254,0.01492161178835787,0
0.25,0,0.28609936323620977,0.01571505734037425,1
0.25,0,0.3071794260277797,0.014979410744064295,2
0.25,0,0.25759060387713845,0.014112608951753479,100
0.25,1,0.3176363970686018,0.015323532959630312,42
0.25,1,0.21999133594338885,0.014777071849056536,0
0.25,1,0.3191582496211908,0.014176946000103064,1
0.25,1,0.24597325187617378,0.014890492046894719,2
0.25,1,0.28937722055830933,0.014652110199024668,100
0.25,2,0.2747533335835063,0.013264912630730022,42
0.25,2,0.22986269965761577,0.014730706594143024,0
0.25,2,0.2319837074253834,0.014792730968891166,1
0.25,2,0.2829530641958073,0.014033669850471322,2
0.25,2,0.3056600709703553,0.013797390581455578,100
0.25,100,0.2502885778773141,0.013010906220385431,42
0.25,100,0.22499821301854886,0.01352508926070944,0
0.25,100,0.2901227578475755,0.014436188437777674,1
0.25,100,0.20121122398191738,0.013802510340878621,2
0.25,100,0.287236734229763,0.014488811911945216,100
0.3,42,0.2502885778773141,0.013010906220385431,42
0.3,42,0.22499821301854886,0.01352508926070944,0
0.3,42,0.2901227578475755,0.014436188437777674,1
0.3,42,0.20121122398191738,0.013802510340878621,2
0.3,42,0.287236734229763,0.014488811911945216,100
0.3,0,0.2502885778773141,0.013010906220385431,42
0.3,0,0.22499821301854886,0.01352508926070944,0
0.3,0,0.2901227578475755,0.014436188437777674,1
0.3,0,0.20121122398191738,0.013802510340878621,2
0.3,0,0.287236734229763,0.014488811911945216,100
0.3,1,0.2502885778773141,0.013010906220385431,42
0.3,1,0.22499821301854886,0.01352508926070944,0
0.3,1,0.2901227578475755,0.014436188437777674,1
0.3,1,0.20121122398191738,0.013802510340878621,2
0.3,1,0.287236734229763,0.014488811911945216,100
0.3,2,0.2502885778773141,0.013010906220385431,42
0.3,2,0.22499821301854886,0.01352508926070944,0
0.3,2,0.2901227578475755,0.014436188437777674,1
0.3,2,0.20121122398191738,0.013802510340878621,2
0.3,2,0.287236734229763,0.014488811911945216,100
0.3,100,0.2502885778773141,0.013010906220385431,42
0.3,100,0.22499821301854886,0.01352508926070944,0
0.3,100,0.2901227578475755,0.014436188437777674,1
