ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.15,1,0.009385455679174953,0.017491189592579004,2
0.15,1,0.007174043581707894,0.014064450564416221,100
0.15,2,0.009795234173298407,0.01728347787922853,42
0.15,2,0.008582638496046333,0.01643375248178107,0
0.15,2,0.009293129664203988,0.016653571394924762,1
0.15,2,0.009385455679174953,0.017491189592579004,2
0.15,2,0.007174043581707894,0.014064450564416221,100
0.15,100,0.009795234173298407,0.01728347787922853,42
0.15,100,0.008582638496046333,0.01643375248178107,0
0.15,100,0.009293129664203988,0.016653571394924762,1
0.15,100,0.009385455679174953,0.017491189592579004,2
0.15,100,0.007174043581707894,0.014064450564416221,100
0.2,42,0.009795234173298407,0.01728347787922853,42
0.2,42,0.008582638496046333,0.01643375248178107,0
0.2,42,0.009293129664203988,0.016653571394924762,1
0.2,42,0.009385455679174953,0.017491189592579004,2
0.2,42,0.007174043581707894,0.014064450564416221,100
0.2,0,0.009795234173298407,0.01728347787922853,42
0.2,0,0.008582638496046333,0.01643375248178107,0
0.2,0,0.009293129664203988,0.016653571394924762,1
0.2,0,0.009385455679174953,0.017491189592579004,2
0.2,0,0.007174043581707894,0.014064450564416221,100
0.2,1,0.009795234173298407,0.01728347787922853,42
0.2,1,0.008582638496046333,0.01643375248178107,0
0.2,1,0.009293129664203988,0.016653571394924762,1
0.2,1,0.009385455679174953,0.017491189592579004,2
0.2,1,0.007174043581707894,0.014064450564416221,100
0.2,2,0.009795234173298407,0.01728347787922853,42
0.2,2,0.008582638496046333,0.01643375248178107,0
0.2,2,0.009293129664203988,0.016653571394924762,1
0.2,2,0.009385455679174953,0.017491189592579004,2
0.2,2,0.007174043581707894,0.014064450564416221,100
0.2,100,0.009795234173298407,0.01728347787922853,42
0.2,100,0.008582638496046333,0.01643375248178107,0
0.2,100,0.009293129664203988,0.016653571394924762,1
0.2,100,0.009385455679174953,0.017491189592579004,2
0.2,100,0.007174043581707894,0.014064450564416221,100
0.25,42,0.007156802372066954,0.015003673082534776,42
0.25,42,0.008667171292359957,0.013402407744237566,0
0.25,42,0.007889516053224965,0.012449579678838897,1
0.25,42,0.008373464130210935,0.013051370338635362,2
0.25,42,0.007257801409938894,0.013772887098597192,100
0.25,0,0.007156802372066954,0.015003673082534776,42
0.25,0,0.008667171292359957,0.013402407744237566,0
0.25,0,0.007889516053224965,0.012449579678838897,1
0.25,0,0.008373464130210935,0.013051370338635362,2
0.25,0,0.007257801409938894,0.013772887098597192,100
0.25,1,0.007156802372066954,0.015003673082534776,42
0.25,1,0.008667171292359957,0.013402407744237566,0
0.25,1,0.007889516053224965,0.012449579678838897,1
0.25,1,0.008373464130210935,0.013051370338635362,2
0.25,1,0.007257801409938894,0.013772887098597192,100
0.25,2,0.007156802372066954,0.015003673082534776,42
0.25,2,0.008667171292359957,0.013402407744237566,0
0.25,2,0.007889516053224965,0.012449579678838897,1
0.25,2,0.008373464130210935,0.013051370338635362,2
0.25,2,0.007257801409938894,0.013772887098597192,100
0.25,100,0.007156802372066954,0.015003673082534776,42
0.25,100,0.008667171292359957,0.013402407744237566,0
0.25,100,0.007889516053224965,0.012449579678838897,1
0.25,100,0.008373464130210935,0.013051370338635362,2
0.25,100,0.007257801409938894,0.013772887098597192,100
0.3,42,0.007156802372066954,0.015003673082534776,42
0.3,42,0.008667171292359957,0.013402407744237566,0
0.3,42,0.007889516053224965,0.012449579678838897,1
0.3,42,0.008373464130210935,0.013051370338635362,2
0.3,42,0.007257801409938894,0.013772887098597192,100
