ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test
0.05,42.0,0.0018572180378321258,0.001840534741196993,0.0018918813476308958,0.0018559213213036208,5.2977325704598435e-05,5.2925854119498766e-05,5.333563084756487e-05,5.272196373183134e-05
0.05,0.0,0.0018555339903925095,0.0018356510036221052,0.0018922630650505421,0.001858570889275284,5.297732570459844e-05,5.293368294334586e-05,5.2938572272136987e-05,5.3103364659565046e-05
0.05,1.0,0.0018571169949857485,0.0018400856618797621,0.001889377730437333,0.0018589189257461382,5.2977325704598435e-05,5.292563523824345e-05,5.30590476012895e-05,5.299898474061733e-05
0.05,2.0,0.0018561290204878406,0.0018405515816713887,0.001835679071079432,0.001907733847529152,5.297732570459844e-05,5.2871017914303175e-05,5.288437754001332e-05,5.328288944977408e-05
0.05,100.0,0.0018569373632588565,0.0018370768304543138,0.0019121572788038774,0.0018414385133229201,5.2977325704598435e-05,5.288752744303357e-05,5.3165934026297254e-05,5.296831390602934e-05
0.1,42.0,0.0018569373632588565,0.0018395748341564115,0.001893542941104651,0.0018550568436179514,5.2977325704598435e-05,5.291409881944573e-05,5.336860263265305e-05,5.271250254684924e-05
0.1,0.0,0.0018569373632588565,0.00183709367092871,0.001893430671275343,0.001860131439902662,5.2977325704598435e-05,5.292319759927633e-05,5.2944413721448817e-05,5.311849389839227e-05
0.1,1.0,0.0018569373632588565,0.0018400239134736425,0.001887177241782901,0.001860524384305239,5.2977325704598435e-05,5.291065065489266e-05,5.3051039251202404e-05,5.3036962257406e-05
0.1,2.0,0.0018569373632588565,0.001841809003759636,0.0018355443472842631,0.0019085870982318905,5.2977325704598435e-05,5.2881542367815363e-05,5.28352938396228e-05,5.331092424314022e-05
0.1,100.0,0.0018569373632588565,0.0018370768304543138,0.0019121572788038774,0.0018414385133229201,5.2977325704598435e-05,5.288752744303357e-05,5.3165934026297254e-05,5.296831390602934e-05
0.15,42.0,0.001857262945763849,0.0018409894340056891,0.0018923304269481273,0.0018547424880958896,5.2977325704598435e-05,5.291580050645315e-05,5.337615436675099e-05,5.2701547438736475e-05
0.15,0.0,0.0018564938974330908,0.0018371048979116409,0.0018926223285043273,0.0018591434654047535,5.2977325704598435e-05,5.292837279234403e-05,5.2953680774064135e-05,5.3098876459641557e-05
0.15,1.0,0.0018545291754202048,0.001838682289013415,0.001884628716657615,0.001856123406996375,5.2977325704598435e-05,5.292431257539e-05,5.3061906378666497e-05,5.299877128894725e-05
0.15,2.0,0.0018568980688185987,0.0018435940940456294,0.001836678272560271,0.0019037258146228646,5.2977325704598435e-05,5.291483721538459e-05,5.284436691860422e-05,5.3235261469020325e-05
0.15,100.0,0.0018580544480604685,0.0018405179007225966,0.001908418693487929,0.0018427632973087515,5.2977325704598435e-05,5.291373459240516e-05,5.311684996393671e-05,5.296498366964671e-05
0.2,42.0,0.0018580544480604685,0.0018419325005718742,0.001893542941104651,0.0018548098499934743,5.2977325704598435e-05,5.29068386684169e-05,5.339152198834709e-05,5.2704103493212856e-05
0.2,0.0,0.0018580544480604685,0.0018381546208156682,0.001895473982168744,0.0018604345684417926,5.2977325704598435e-05,5.2919576527178956e-05,5.297389524939861e-05,5.309625451463721e-05
0.2,1.0,0.0018580544480604685,0.0018431394012369327,0.0018865822116875697,0.0018593567780804383,5.2977325704598435e-05,5.2927627841102014e-05,5.301554845333666e-05,5.303849868285307e-05
0.2,2.0,0.0018580544480604685,0.0018432348305918445,0.0018396085151052037,0.0019061396159529814,5.2977325704598435e-05,5.288076005989772e-05,5.289141880583305e-05,5.325636389276524e-05
0.2,100.0,0.0018580544480604685,0.0018405179007225966,0.001908418693487929,0.0018427632973087515,5.2977325704598435e-05,5.291373459240516e-05,5.311684996393671e-05,5.296498366964671e-05
0.25,42.0,0.001855736076085263,0.001840074434896831,0.0018906351525255795,0.0018521602820218113,5.297732570459844e-05,5.292214142662752e-05,5.3348687931860475e-05,5.2716332033278233e-05
0.25,0.0,0.0018562525173000787,0.0018369982415737986,0.00189107300485988,0.0018599405811928391,5.2977325704598435e-05,5.289543329906806e-05,5.3002475769522654e-05,5.311596045073497e-05
0.25,1.0,0.0018569598172247178,0.0018429260885612481,0.0018827987184398983,0.0018591883733364769,5.2977325704598435e-05,5.293090271203368e-05,5.300690313128723e-05,5.304059426303914e-05
0.25,2.0,0.001858464232937442,0.0018451546446730071,0.0018402372261493273,0.001903310416254426,5.2977325704598435e-05,5.2915457607158266e-05,5.287206143573805e-05,5.3206326168339176e-05
0.25,100.0,0.0018582284662958955,0.001842488236226948,0.001904601519291465,0.001843335873438221,5.2977325704598435e-05,5.2930635961171904e-05,5.3079521997605674e-05,5.2968508898444244e-05
