ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.05,42,0.34497479475226467,0.03624495598926764,42
0.05,42,0.33080881886609825,0.03323438093155909,0
0.05,42,0.3566415607423546,0.03184311840954158,1
0.05,42,0.34440518232771444,0.03476846952955202,2
0.05,42,0.3382057781289295,0.03401907165624936,100
0.05,0,0.33769731655387686,0.02618270530780177,42
0.05,0,0.3357449310830355,0.02978285077087471,0
0.05,0,0.3404574521968677,0.028320135961983236,1
0.05,0,0.3234690966293634,0.026638072726545264,2
0.05,0,0.32205403593177645,0.029103523292251555,100
0.05,1,0.3364814902517078,0.029107726599250493,42
0.05,1,0.31082895862112736,0.02924847157131458,0
0.05,1,0.30613371650636745,0.029559931857946784,1
0.05,1,0.3368503308238474,0.02881053068526871,2
0.05,1,0.30638657184417906,0.02733854122994647,100
0.05,2,0.31629725970265393,0.02847744935167174,42
0.05,2,0.3301728311196337,0.03067852620110813,0
0.05,2,0.3326221391147618,0.027682030344454395,1
0.05,2,0.34012533900408887,0.026433072567114597,2
0.05,2,0.3473696362443131,0.02665783094345727,100
0.05,100,0.3334847702227421,0.02912742446518839,42
0.05,100,0.3659287076768502,0.030514146261346804,0
0.05,100,0.33460609817938697,0.027386129691591175,1
0.05,100,0.31523163717193714,0.025355177292763955,2
0.05,100,0.33193164165539335,0.025915509866077317,100
0.1,42,0.3334847702227421,0.02912742446518839,42
0.1,42,0.3659287076768502,0.030514146261346804,0
0.1,42,0.33460609817938697,0.027386129691591175,1
0.1,42,0.31523163717193714,0.025355177292763955,2
0.1,42,0.33193164165539335,0.025915509866077317,100
0.1,0,0.3334847702227421,0.02912742446518839,42
0.1,0,0.3659287076768502,0.030514146261346804,0
0.1,0,0.33460609817938697,0.027386129691591175,1
0.1,0,0.31523163717193714,0.025355177292763955,2
0.1,0,0.33193164165539335,0.025915509866077317,100
0.1,1,0.3334847702227421,0.02912742446518839,42
0.1,1,0.3659287076768502,0.030514146261346804,0
0.1,1,0.33460609817938697,0.027386129691591175,1
0.1,1,0.31523163717193714,0.025355177292763955,2
0.1,1,0.33193164165539335,0.025915509866077317,100
0.1,2,0.3334847702227421,0.02912742446518839,42
0.1,2,0.3659287076768502,0.030514146261346804,0
0.1,2,0.33460609817938697,0.027386129691591175,1
0.1,2,0.31523163717193714,0.025355177292763955,2
0.1,2,0.33193164165539335,0.025915509866077317,100
0.1,100,0.3334847702227421,0.02912742446518839,42
0.1,100,0.3659287076768502,0.030514146261346804,0
0.1,100,0.33460609817938697,0.027386129691591175,1
0.1,100,0.31523163717193714,0.025355177292763955,2
0.1,100,0.33193164165539335,0.025915509866077317,100
0.15,42,0.2345396584234779,0.03313792132863797,42
0.15,42,0.23308929531463454,0.0316513147506335,0
0.15,42,0.24518179159907907,0.03191466116097248,1
0.15,42,0.24596207883117988,0.033707851043029306,2
0.15,42,0.23335651634401725,0.026651370186967723,100
0.15,0,0.23442862811120624,0.03273176973274075,42
0.15,0,0.214846105287301,0.02904306347011577,0
0.15,0,0.21903955490498533,0.027358848372222317,1
0.15,0,0.21717513939908586,0.031471584501808474,2
0.15,0,0.22914350942345615,0.029299007463588905,100
0.15,1,0.24008689774481587,0.03202485040001112,42
0.15,1,0.2438931112510384,0.032232259652305126,0
0.15,1,0.2387891663704181,0.03232483060464301,1
0.15,1,0.24059961602353677,0.034355327096868414,2
0.15,1,0.22815427914539765,0.03456154331125813,100
0.15,2,0.2091613320885152,0.025019956107197663,42
0.15,2,0.24735301114359978,0.02654281816678138,0
0.15,2,0.24377745448701585,0.029379790249668566,1
0.15,2,0.23563914987154178,0.028024216045159867,2
0.15,2,0.21451293355909187,0.02794514135315632,100
0.15,100,0.2261720860915199,0.027965639774073035,42
0.15,100,0.23393051110576402,0.02943422162207847,0
0.15,100,0.2279556950127156,0.031901143095742865,1
0.15,100,0.21773721239345373,0.028656690574164215,2
0.15,100,0.2338373605740164,0.03052339944879231,100
0.2,42,0.2261720860915199,0.027965639774073035,42
0.2,42,0.23393051110576402,0.02943422162207847,0
0.2,42,0.2279556950127156,0.031901143095742865,1
0.2,42,0.21773721239345373,0.028656690574164215,2
0.2,42,0.2338373605740164,0.03052339944879231,100
0.2,0,0.2261720860915199,0.027965639774073035,42
0.2,0,0.23393051110576402,0.02943422162207847,0
0.2,0,0.2279556950127156,0.031901143095742865,1
0.2,0,0.21773721239345373,0.028656690574164215,2
0.2,0,0.2338373605740164,0.03052339944879231,100
0.2,1,0.2261720860915199,0.027965639774073035,42
0.2,1,0.23393051110576402,0.02943422162207847,0
0.2,1,0.2279556950127156,0.031901143095742865,1
0.2,1,0.21773721239345373,0.028656690574164215,2
0.2,1,0.2338373605740164,0.03052339944879231,100
0.2,2,0.2261720860915199,0.027965639774073035,42
0.2,2,0.23393051110576402,0.02943422162207847,0
0.2,2,0.2279556950127156,0.031901143095742865,1
0.2,2,0.21773721239345373,0.028656690574164215,2
0.2,2,0.2338373605740164,0.03052339944879231,100
0.2,100,0.2261720860915199,0.027965639774073035,42
0.2,100,0.23393051110576402,0.02943422162207847,0
0.2,100,0.2279556950127156,0.031901143095742865,1
0.2,100,0.21773721239345373,0.028656690574164215,2
