ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test
0.05,42.0,0.00038387150222283226,0.0005255201523037561,0.0005457468279904829,0.0005394314141600213,4.9724031624484105e-05,5.644978596422743e-05,5.701734686223555e-05,5.7288450293457575e-05
0.05,0.0,0.00038340665299630805,0.0005269515785831244,0.0005427595035813664,0.0005566812935705865,4.9724031624484105e-05,5.6934091925094666e-05,5.639135200369771e-05,5.782831297885208e-05
0.05,1.0,0.0003842374473586068,0.0005272627582090741,0.0005412036054516181,0.000557069746682777,4.9724031624484105e-05,5.6506151397013325e-05,5.74199972688574e-05,5.785600360409866e-05
0.05,2.0,0.00038361435158688277,0.0005435063346836454,0.0005302500826181906,0.0005108962111893358,4.972403162448411e-05,5.679816846306715e-05,5.7239927563524035e-05,5.641638211251503e-05
0.05,100.0,0.00038433635144935664,0.0005393676456585152,0.0005231551871465389,0.0005369381445527858,4.9724031624484105e-05,5.6733462892744026e-05,5.663699052518157e-05,5.746381779281554e-05
0.1,42.0,0.00038433635144935664,0.0005259558037800856,0.000544813289112634,0.00054219991332468,4.9724031624484105e-05,5.650833021577943e-05,5.6797143065946844e-05,5.7597595990681636e-05
0.1,0.0,0.00038433635144935664,0.0005295343694785065,0.0005427595035813664,0.0005550840825140528,4.9724031624484105e-05,5.698557911312855e-05,5.6339655721863875e-05,5.785835178695839e-05
0.1,1.0,0.00038433635144935664,0.000528134061161733,0.0005392742917707304,0.0005598384829982977,4.9724031624484105e-05,5.659809360054486e-05,5.7099973243214376e-05,5.802531646393272e-05
0.1,2.0,0.00038433635144935664,0.0005471160183446613,0.0005300633748426209,0.0005139495930278206,4.9724031624484105e-05,5.700656324147266e-05,5.714625820955819e-05,5.65588673834672e-05
0.1,100.0,0.00038433635144935664,0.0005393676456585152,0.0005231551871465389,0.0005369381445527858,4.9724031624484105e-05,5.6733462892744026e-05,5.663699052518157e-05,5.746381779281554e-05
0.15,42.0,0.00038395062549543223,0.0005693653616000607,0.0005893119756234328,0.0005847922081655818,4.9724031624484105e-05,5.959929753387759e-05,6.0319187819947376e-05,6.065776917050087e-05
0.15,0.0,0.00038306048867868363,0.0005707967878794291,0.0005841463938326687,0.0005967180507210343,4.972403162448411e-05,6.035139806230558e-05,5.9527378877624045e-05,6.0586973908302554e-05
0.15,1.0,0.0003838319405865324,0.0005687741203107564,0.0005877560774936847,0.0005963858023631718,4.9724031624484105e-05,5.975723866703129e-05,6.054431390727826e-05,6.073937246928147e-05
0.15,2.0,0.0003833473105418582,0.0005881294930448242,0.0005706411980664543,0.0005559335933069871,4.972403162448411e-05,6.028932313686882e-05,6.001364865814177e-05,5.9670489806552945e-05
0.15,100.0,0.00038429678981305665,0.0005836485064311494,0.000564853257023791,0.0005766112468380429,4.972403162448411e-05,6.001408255333297e-05,5.992032159997042e-05,6.0041072266795145e-05
0.2,42.0,0.00038429678981305665,0.0005664091551535391,0.0005898720989501422,0.0005889449569125698,4.972403162448411e-05,5.93807560169139e-05,6.0392206173316606e-05,6.108019332426989e-05
0.2,0.0,0.00038429678981305665,0.0005727572195229118,0.000583897450131909,0.0005981023003033637,4.972403162448411e-05,6.010380467591204e-05,5.93850874848713e-05,6.110237872887375e-05
0.2,1.0,0.00038429678981305665,0.0005725705117473421,0.0005819059005258313,0.0005983792925103467,4.972403162448411e-05,5.984126741763429e-05,6.0301083638173994e-05,6.0581493204874946e-05
0.2,2.0,0.00038429678981305665,0.0005906811659776112,0.0005721970961962025,0.0005524440140630043,4.972403162448411e-05,6.021291637940962e-05,6.018473592459467e-05,5.942208760594514e-05
0.2,100.0,0.00038429678981305665,0.0005836485064311494,0.000564853257023791,0.0005766112468380429,4.972403162448411e-05,6.001408255333297e-05,5.992032159997042e-05,6.0041072266795145e-05
0.25,42.0,0.0003843462418584316,0.0006142996995871891,0.000629142967744987,0.000629620598485631,4.972403162448411e-05,6.302423984622366e-05,6.319629104822683e-05,6.40478495916571e-05
0.25,0.0,0.00038269454354290924,0.0006118413805421869,0.0006289562599694173,0.0006386714611393225,4.9724031624484105e-05,6.336322037689918e-05,6.293640166883344e-05,6.391570768469999e-05
0.25,1.0,0.00038411381724516943,0.0006130238631207956,0.0006267780025877698,0.0006423468252008163,4.972403162448411e-05,6.287642669103735e-05,6.38963759164035e-05,6.409159677544767e-05
0.25,2.0,0.0003832484064511083,0.0006322858819670785,0.0006130860990459855,0.0005939918169366729,4.972403162448411e-05,6.36464105202114e-05,6.32012503333366e-05,6.253642827278255e-05
0.25,100.0,0.0003841879953132318,0.0006251909864954267,0.0006093519435345898,0.0006189868765269279,4.9724031624484105e-05,6.318362196321591e-05,6.302929960201923e-05,6.334136901389903e-05
0.3,42.0,0.0003841879953132318,0.0006076093376292718,0.0006332505388075224,0.0006315372517534715,4.9724031624484105e-05,6.255792713265844e-05,6.34375652018081e-05,6.433245402050922e-05
0.3,0.0,0.0003841879953132318,0.000614361935512379,0.0006261556433358705,0.000643037171360515,4.9724031624484105e-05,6.342013399868468e-05,6.236631712834418e-05,6.449875797376469e-05
0.3,1.0,0.0003841879953132318,0.0006151087666146581,0.0006244752733557424,0.0006359233569488082,4.9724031624484105e-05,6.308923853801682e-05,6.326389904440067e-05,6.395324188231004e-05
0.3,2.0,0.0003841879953132318,0.0006337795441716366,0.0006142063456994042,0.0005943189649907962,4.9724031624484105e-05,6.351394034082059e-05,6.317461005811825e-05,6.273509422738822e-05
0.3,100.0,0.0003841879953132318,0.0006251909864954267,0.0006093519435345898,0.0006189868765269279,4.9724031624484105e-05,6.318362196321591e-05,6.302929960201923e-05,6.334136901389903e-05
